,competition_group,electric_utility,gas_utility,building_type,time,total_stock,total_below_baseline_stock,total_baseline_stock,total_efficient_stock,total_top10_stock,adoption_flow_below_baseline_rob,adoption_flow_baseline_rob,adoption_flow_efficient_rob,adoption_flow_top10_rob,adoption_flow_below_baseline_ret_er,adoption_flow_baseline_ret_er,adoption_flow_efficient_ret_er,adoption_flow_top10_ret_er,adoption_flow_below_baseline_nc,adoption_flow_baseline_nc,adoption_flow_efficient_nc,adoption_flow_top10_nc,adoption_flow_below_baseline_demo,adoption_flow_baseline_demo,adoption_flow_efficient_demo,adoption_flow_top10_demo,adoption_flow_below_baseline_reno,adoption_flow_baseline_reno,adoption_flow_efficient_reno,adoption_flow_top10_reno
176,refrigeration,test_utility_1,none,single_family,16,687500.0,0.0,0.0,352343.671236418,335156.328763582,0.0,0.0,35261.10675650336,33488.89324349664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,refrigeration,test_utility_1,none,single_family,17,687500.0,0.0,0.0,352513.83253644605,334986.16746355395,0.0,0.0,31734.99608085302,30140.00391914698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,refrigeration,test_utility_1,none,single_family,18,687500.0,0.0,0.0,352586.7588078866,334913.2411921134,0.0,0.0,29971.94074302785,28465.55925697215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,refrigeration,test_utility_1,none,single_family,19,687500.0,0.0,0.0,352611.06756503356,334888.93243496644,0.0,0.0,29090.41307411527,27628.33692588473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,refrigeration,test_utility_1,none,multifamily,0,141000.0,0.0,28200.0,112800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,refrigeration,test_utility_1,none,multifamily,1,141000.0,0.0,19740.0,111490.18891260508,9769.81108739492,0.0,9.094947017729282e-13,7252.09470376413,6847.905296235869,0.0,0.0,2718.094208840948,2921.905791159052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,refrigeration,test_utility_1,none,multifamily,2,141000.0,0.0,14805.0,108435.8830265184,17759.11697348161,0.0,9.094947017729282e-13,6526.885233387717,6163.114766612282,0.0,0.0,1698.8088805255925,1826.1911194744075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,refrigeration,test_utility_1,none,multifamily,3,141000.0,0.0,11280.0,104679.21062913837,25040.789370861625,0.0,9.094947017729282e-13,6164.2804981995105,5820.719501800489,0.0,0.0,1359.047104420474,1460.952895579526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,refrigeration,test_utility_1,none,multifamily,4,141000.0,0.0,8283.750000000004,100656.29542013798,32059.954579862024,0.0,0.0,5982.978130605407,5649.521869394593,0.0,0.0,1274.1066603941943,1369.6433396058057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,refrigeration,test_utility_1,none,multifamily,5,141000.0,0.0,5463.750000000004,96542.72902734052,38993.52097265948,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,1274.1066603941943,1369.6433396058057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,refrigeration,test_utility_1,none,multifamily,6,141000.0,0.0,2643.7500000000045,92429.16263454307,45927.08736545692,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,1274.1066603941943,1369.6433396058057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,refrigeration,test_utility_1,none,multifamily,7,141000.0,0.0,1233.750000000005,87636.07268953539,52130.17731046461,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,594.5831081839575,639.166891816043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,refrigeration,test_utility_1,none,multifamily,8,141000.0,0.0,528.7500000000052,82503.22096842257,57968.02903157742,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,254.8213320788392,273.9286679211615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,refrigeration,test_utility_1,none,multifamily,9,141000.0,0.0,176.25000000000534,77200.48835925722,63623.261640742785,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,84.94044402628,91.30955597372079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,refrigeration,test_utility_1,none,multifamily,10,141000.0,0.0,5.8548721426632255e-12,71812.81530606557,69187.18469393443,0.0,9.094947017729282e-13,5892.326946808355,5563.923053191644,0.0,0.0,1.9176247753793936e-13,2.0614145448771675e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,refrigeration,test_utility_1,none,multifamily,11,140999.99999999997,0.0,6.991740519879386e-12,71995.55897873026,69004.44102126971,0.0,1.8189894035458565e-12,10152.932585269782,9587.067414730216,0.0,0.0,3.013410361310476e-13,3.2393657133784057e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,refrigeration,test_utility_1,none,multifamily,12,141000.0,0.0,6.195932655828074e-12,72109.77377414571,68890.22622585428,0.0,0.0,8339.90890932875,7875.091090671249,0.0,0.0,3.5613031542760166e-13,3.8283412976290254e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,refrigeration,test_utility_1,none,multifamily,13,141000.0,0.0,6.252776074688882e-12,72201.14561047807,68798.85438952193,0.0,9.094947017729282e-13,7614.699438952336,7190.300561047663,0.0,0.0,3.835249550758787e-13,4.122829089754335e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,refrigeration,test_utility_1,none,multifamily,14,141000.0,0.0,5.4001247917767614e-12,72286.80670703965,68713.19329296035,0.0,0.0,7342.745887561182,6933.504112438818,0.0,0.0,4.1091959472415577e-13,4.4173168818796445e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,refrigeration,test_utility_1,none,multifamily,15,141000.0,0.0,5.4001247917767614e-12,72372.46780360123,68627.53219639877,0.0,9.094947017729282e-13,7252.09470376413,6847.905296235869,0.0,0.0,4.1091959472415577e-13,4.4173168818796445e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,refrigeration,test_utility_1,none,multifamily,16,141000.0,0.0,5.4001247917767614e-12,72458.1289001628,68541.87109983718,0.0,9.094947017729282e-13,7252.09470376413,6847.905296235869,0.0,0.0,4.1091959472415577e-13,4.4173168818796445e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,refrigeration,test_utility_1,none,multifamily,17,141000.0,0.0,4.945377440890297e-12,72498.10407855822,68501.89592144178,0.0,9.094947017729282e-13,6526.885233387717,6163.114766612282,0.0,0.0,6.300767119103722e-13,6.773219218882122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,refrigeration,test_utility_1,none,multifamily,18,141000.0,0.0,5.172751116333529e-12,72515.23629787052,68484.76370212946,0.0,9.094947017729282e-13,6164.2804981995105,5820.719501800489,0.0,0.0,3.013410361310476e-13,3.2393657133784057e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,refrigeration,test_utility_1,none,multifamily,19,141000.0,0.0,4.376943252282217e-12,72520.94703764131,68479.05296235869,0.0,0.0,5982.978130605407,5649.521869394593,0.0,0.0,3.5613031542760166e-13,3.8283412976290254e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,refrigeration,test_utility_1,none,single_family_li,0,47500.0,0.0,9500.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,refrigeration,test_utility_1,none,single_family_li,1,47500.0,0.0,6650.0,37556.96623773707,3293.0337622629304,0.0,0.0,2436.2219213584135,2313.7780786415865,0.0,0.0,920.744316378656,979.255683621344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,refrigeration,test_utility_1,none,single_family_li,2,47500.0,0.0,4987.5,36525.0311646963,5987.468835303698,0.0,0.0,2192.5997292225725,2082.4002707774275,0.0,0.0,575.46519773666,612.03480226334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,refrigeration,test_utility_1,none,single_family_li,3,47500.0,0.0,3800.0,35256.19195604028,8443.808043959718,0.0,2.2737367544323206e-13,2070.7886331546515,1966.7113668453483,0.0,0.0,460.372158189328,489.627841810672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,refrigeration,test_utility_1,none,single_family_li,4,47500.0,0.0,2790.625,33897.673939463464,10811.701060536532,0.0,0.0,2009.8830851206912,1908.8669148793088,0.0,0.0,431.598898302495,459.026101697505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,refrigeration,test_utility_1,none,single_family_li,5,47500.0,0.0,1840.6250000000002,32508.703148869674,13150.671851130326,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,431.598898302495,459.026101697505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,refrigeration,test_utility_1,none,single_family_li,6,47500.0,0.0,890.6250000000002,31119.73235827588,15489.64264172412,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,431.598898302495,459.026101697505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,refrigeration,test_utility_1,none,single_family_li,7,47500.0,0.0,415.6250000000002,29500.575488587423,17583.799511412577,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,201.412819207831,214.212180792169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,refrigeration,test_utility_1,none,single_family_li,8,47500.0,0.0,178.12500000000023,27766.325579351633,19555.549420648367,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,86.319779660499,91.805220339501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,refrigeration,test_utility_1,none,single_family_li,9,47500.0,0.0,59.375000000000114,25974.529150342176,21466.095849657824,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,28.773259886833056,30.601740113167057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,refrigeration,test_utility_1,none,single_family_li,10,47500.0,0.0,5.684341886080802e-14,24153.95946144589,23346.040538554113,0.0,0.0,1979.4303111037111,1879.9446888962889,0.0,0.0,2.754644991558962e-14,2.9296968945218396e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,refrigeration,test_utility_1,none,single_family_li,11,47500.0,0.0,2.842170943040401e-14,24207.703913610596,23292.296086389404,0.0,0.0,3410.710689901779,3239.289310098221,0.0,0.0,1.377322495779481e-14,1.4648484472609198e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,refrigeration,test_utility_1,none,single_family_li,12,47500.0,0.0,1.4210854715202004e-14,24241.294196213537,23258.705803786463,0.0,0.0,2801.655209562176,2660.844790437824,0.0,0.0,6.886612478897405e-15,7.324242236304599e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,refrigeration,test_utility_1,none,single_family_li,13,47500.0,0.0,0.0,24268.166422295893,23231.833577704107,0.0,0.0,2558.0330174263345,2429.4669825736655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,refrigeration,test_utility_1,none,single_family_li,14,47500.0,0.0,0.0,24293.3591342481,23206.6408657519,0.0,0.0,2466.674695375394,2342.700304624606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,refrigeration,test_utility_1,none,single_family_li,15,47500.0,0.0,0.0,24318.55184620031,23181.44815379969,0.0,0.0,2436.2219213584135,2313.7780786415865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,refrigeration,test_utility_1,none,single_family_li,16,47500.0,0.0,0.0,24343.744558152517,23156.255441847483,0.0,0.0,2436.2219213584135,2313.7780786415865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,refrigeration,test_utility_1,none,single_family_li,17,47500.0,0.0,0.0,24355.501157063547,23144.498842936453,0.0,0.0,2192.5997292225725,2082.4002707774275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,refrigeration,test_utility_1,none,single_family_li,18,47500.0,0.0,2.2737367544323206e-13,24360.53969945399,23139.46030054601,0.0,2.2737367544323206e-13,2070.7886331546515,1966.7113668453483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,refrigeration,test_utility_1,none,single_family_li,19,47500.0,0.0,2.2737367544323206e-13,24362.21921358414,23137.78078641586,0.0,0.0,2009.8830851206912,1908.8669148793088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,refrigeration,test_utility_1,none,multifamily_li,0,21000.0,0.0,4200.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,refrigeration,test_utility_1,none,multifamily_li,1,21000.0,0.0,2940.0,16604.921752941184,1455.078247058818,0.0,0.0,1080.099211198913,1019.900788801087,0.0,0.0,404.8225417422688,435.1774582577312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,refrigeration,test_utility_1,none,multifamily_li,2,21000.0,0.0,2205.0,16150.025131609122,2644.9748683908783,0.0,1.1368683772161603e-13,972.0892900790217,917.9107099209782,0.0,0.0,253.014088588918,271.985911411082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,refrigeration,test_utility_1,none,multifamily_li,3,21000.0,0.0,1680.0,15590.520731999331,3729.4792680006676,0.0,1.1368683772161603e-13,918.084329519076,866.9156704809238,0.0,0.0,202.4112708711344,217.5887291288656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,refrigeration,test_utility_1,none,multifamily_li,4,21000.0,0.0,1233.7500000000005,14991.363147680124,4774.886852319876,0.0,1.1368683772161603e-13,891.0818492391032,841.4181507608967,0.0,0.0,189.76056644168852,203.98943355831148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,refrigeration,test_utility_1,none,multifamily_li,5,21000.0,0.0,813.7500000000003,14378.704323220929,5807.545676779071,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,189.76056644168852,203.98943355831148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,refrigeration,test_utility_1,none,multifamily_li,6,21000.0,0.0,393.75000000000034,13766.045498761734,6840.204501238266,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,189.76056644168852,203.98943355831148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,refrigeration,test_utility_1,none,multifamily_li,7,21000.0,0.0,183.75000000000034,13052.181038866973,7764.068961133028,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,88.55493100612131,95.19506899387869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,refrigeration,test_utility_1,none,multifamily_li,8,21000.0,0.0,78.75000000000028,12287.713761254428,8633.536238745573,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,37.95211328833773,40.79788671166233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,refrigeration,test_utility_1,none,multifamily_li,9,21000.0,0.0,26.2500000000002,11497.94507478299,9475.80492521701,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,12.650704429445941,13.599295570554144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,refrigeration,test_utility_1,none,multifamily_li,10,21000.0,0.0,9.947598300641403e-14,10695.525683882108,10304.474316117892,0.0,0.0,877.5806090991168,828.6693909008832,0.0,0.0,4.794061938448484e-14,5.1535363621929187e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,refrigeration,test_utility_1,none,multifamily_li,11,21000.0,0.0,2.7711166694643907e-13,10722.742826619404,10277.257173380596,0.0,2.2737367544323206e-13,1512.138895678478,1427.8611043215217,0.0,0.0,2.397030969224242e-14,2.5767681810964593e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,refrigeration,test_utility_1,none,multifamily_li,12,21000.0,0.0,2.4868995751603507e-13,10739.753540830214,10260.246459169786,0.0,0.0,1242.11409287875,1172.88590712125,0.0,0.0,1.0272989868103894e-14,1.1043292204699112e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,refrigeration,test_utility_1,none,multifamily_li,13,21000.0,0.0,2.3447910280083306e-13,10753.362112198862,10246.637887801138,0.0,0.0,1134.1041717588587,1070.8958282411413,0.0,0.0,3.4243299560346315e-15,3.68109740156637e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,refrigeration,test_utility_1,none,multifamily_li,14,21000.0,0.0,4.547473508864641e-13,10766.120147856967,10233.87985214303,0.0,2.2737367544323206e-13,1093.6004513388993,1032.6495486611004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,refrigeration,test_utility_1,none,multifamily_li,15,21000.0,0.0,4.547473508864641e-13,10778.878183515077,10221.121816484923,0.0,0.0,1080.099211198913,1019.900788801087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,refrigeration,test_utility_1,none,multifamily_li,16,21000.0,0.0,4.547473508864641e-13,10791.636219173184,10208.363780826816,0.0,0.0,1080.099211198913,1019.900788801087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,refrigeration,test_utility_1,none,multifamily_li,17,21000.0,0.0,4.547473508864641e-13,10797.589969146968,10202.410030853032,0.0,1.1368683772161603e-13,972.0892900790217,917.9107099209782,0.0,0.0,5.4789279296554104e-14,5.889755842506193e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,refrigeration,test_utility_1,none,multifamily_li,18,21000.0,0.0,5.115907697472721e-13,10800.14157627859,10199.85842372141,0.0,1.1368683772161603e-13,918.084329519076,866.9156704809238,0.0,0.0,2.7394639648277052e-14,2.944877921253096e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,refrigeration,test_utility_1,none,multifamily_li,19,21000.0,0.0,5.968558980384842e-13,10800.99211198913,10199.00788801087,0.0,1.1368683772161603e-13,891.0818492391032,841.4181507608967,0.0,0.0,1.3697319824138526e-14,1.472438960626548e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
