,competition_group,electric_utility,gas_utility,building_type,time,total_stock,total_below_baseline_stock,total_baseline_stock,total_efficient_stock,total_top10_stock,adoption_flow_below_baseline_rob,adoption_flow_baseline_rob,adoption_flow_efficient_rob,adoption_flow_top10_rob,adoption_flow_below_baseline_ret_er,adoption_flow_baseline_ret_er,adoption_flow_efficient_ret_er,adoption_flow_top10_ret_er,adoption_flow_below_baseline_nc,adoption_flow_baseline_nc,adoption_flow_efficient_nc,adoption_flow_top10_nc,adoption_flow_below_baseline_demo,adoption_flow_baseline_demo,adoption_flow_efficient_demo,adoption_flow_top10_demo,adoption_flow_below_baseline_reno,adoption_flow_baseline_reno,adoption_flow_efficient_reno,adoption_flow_top10_reno
119,refrigeration,test_utility_1,test_utility_2,multifamily,19,158999.99999999994,0.0,0.0,0.0,158999.99999999994,0.0,0.0,0.0,11326.190470796313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,refrigeration,test_utility_1,test_utility_2,single_family_li,0,53000.0,4000.0,5000.0,24000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,refrigeration,test_utility_1,test_utility_2,single_family_li,1,53000.0,3420.0,4275.0,20520.0,24785.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,-225.0,-1080.0,1485.0
122,refrigeration,test_utility_1,test_utility_2,single_family_li,2,53000.0,2888.0,3610.0,17328.0,29174.0,0.0,0.0,0.0,5035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.0,-190.0,-912.0,1254.0
123,refrigeration,test_utility_1,test_utility_2,single_family_li,3,52999.99999999999,2400.6499999999996,3000.8125,14403.899999999996,33194.6375,0.0,0.0,0.0,4783.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.35000000000001,-157.9375,-758.1,1042.3874999999998
124,refrigeration,test_utility_1,test_utility_2,single_family_li,4,52999.99999999999,1954.8149999999998,2443.5187499999997,11728.89,36872.776249999995,0.0,0.0,0.0,4544.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.88499999999999,-128.60625000000002,-617.31,848.8012500000004
125,refrigeration,test_utility_1,test_utility_2,single_family_li,5,52999.999999999985,1547.5618749999999,1934.4523437499995,9285.371249999997,40232.614531249994,0.0,0.0,0.0,4316.883124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.450625,-101.81328125,-488.7037500000001,671.9676562499997
126,refrigeration,test_utility_1,test_utility_2,single_family_li,6,52999.99999999999,1176.1470249999998,1470.1837812499996,7056.882149999999,43296.787043749995,0.0,0.0,0.0,4101.038968749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.90247500000003,-77.37809375000003,-371.4148500000002,510.6954187499996
127,refrigeration,test_utility_1,test_utility_2,single_family_li,7,52999.99999999999,838.0047553124998,1047.5059441406247,5028.028531874999,46086.46076867187,0.0,0.0,0.0,3895.987020312499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.10551343750001,-55.131891796875,-264.6330806250001,363.87048585937464
128,refrigeration,test_utility_1,test_utility_2,single_family_li,8,52999.99999999999,530.7363450312498,663.4204312890622,3184.4180701874993,48621.42515349218,0.0,0.0,0.0,3701.187669296874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.93349184375,-34.9168648046875,-167.60095106250003,230.45130771093727
129,refrigeration,test_utility_1,test_utility_2,single_family_li,9,52999.99999999999,252.09976388984364,315.12470486230455,1512.598583339062,50920.17694790878,0.0,0.0,0.0,3516.12828583203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.268408625781248,-16.58551078222656,-79.6104517546875,109.46437116269544
130,refrigeration,test_utility_1,test_utility_2,single_family_li,10,52999.999999999985,0.0,0.0,0.0,52999.999999999985,0.0,0.0,0.0,3340.321871540428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,refrigeration,test_utility_1,test_utility_2,single_family_li,11,52999.999999999985,0.0,0.0,0.0,52999.999999999985,0.0,0.0,0.0,4843.466713733621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,refrigeration,test_utility_1,test_utility_2,single_family_li,12,52999.999999999985,0.0,0.0,0.0,52999.999999999985,0.0,0.0,0.0,4684.80142483545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,refrigeration,test_utility_1,test_utility_2,single_family_li,13,52999.99999999998,0.0,0.0,0.0,52999.99999999998,0.0,0.0,0.0,4534.069400382188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,refrigeration,test_utility_1,test_utility_2,single_family_li,14,52999.99999999998,0.0,0.0,0.0,52999.99999999998,0.0,0.0,0.0,4390.87397715159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,refrigeration,test_utility_1,test_utility_2,single_family_li,15,52999.99999999998,0.0,0.0,0.0,52999.99999999998,0.0,0.0,0.0,4254.838325082521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,refrigeration,test_utility_1,test_utility_2,single_family_li,16,52999.99999999998,0.0,0.0,0.0,52999.99999999998,0.0,0.0,0.0,4125.604455616905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,refrigeration,test_utility_1,test_utility_2,single_family_li,17,52999.99999999997,0.0,0.0,0.0,52999.99999999997,0.0,0.0,0.0,4002.8322796245707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,refrigeration,test_utility_1,test_utility_2,single_family_li,18,52999.99999999997,0.0,0.0,0.0,52999.99999999997,0.0,0.0,0.0,3886.1987124318525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,refrigeration,test_utility_1,test_utility_2,single_family_li,19,52999.99999999997,0.0,0.0,0.0,52999.99999999997,0.0,0.0,0.0,3775.3968235987704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,refrigeration,test_utility_1,test_utility_2,multifamily_li,0,31800.0,2400.0,3000.0,14400.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,refrigeration,test_utility_1,test_utility_2,multifamily_li,1,31800.0,2052.0,2565.0,12312.0,14871.0,0.0,0.0,0.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,-135.0,-648.0,891.0
142,refrigeration,test_utility_1,test_utility_2,multifamily_li,2,31800.0,1732.8,2166.0,10396.8,17504.4,0.0,0.0,0.0,3021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.2,-114.0,-547.2,752.4
143,refrigeration,test_utility_1,test_utility_2,multifamily_li,3,31800.0,1440.3899999999999,1800.4875000000002,8642.34,19916.7825,0.0,0.0,0.0,2869.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.80999999999999,-94.7625,-454.85999999999996,625.4325
144,refrigeration,test_utility_1,test_utility_2,multifamily_li,4,31800.0,1172.889,1466.11125,7037.333999999999,22123.66575,0.0,0.0,0.0,2726.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.730999999999995,-77.16375000000001,-370.38599999999997,509.2807500000001
145,refrigeration,test_utility_1,test_utility_2,multifamily_li,5,31799.999999999996,928.5371249999998,1160.6714062499998,5571.222749999999,24139.568718749997,0.0,0.0,0.0,2590.1298749999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.870375,-61.08796875,-293.22225,403.18059374999984
146,refrigeration,test_utility_1,test_utility_2,multifamily_li,6,31799.999999999993,705.6882149999999,882.1102687499998,4234.129289999999,25978.072226249995,0.0,0.0,0.0,2460.6233812499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.141484999999996,-46.42685624999999,-222.84891,306.41725124999994
147,refrigeration,test_utility_1,test_utility_2,multifamily_li,7,31799.999999999996,502.8028531874999,628.5035664843749,3016.817119124999,27651.876461203123,0.0,0.0,0.0,2337.5922121874996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.463308062499994,-33.079135078125,-158.77984837499994,218.32229151562524
148,refrigeration,test_utility_1,test_utility_2,multifamily_li,8,31799.999999999993,318.44180701874996,398.0522587734374,1910.6508421124995,29172.855092095306,0.0,0.0,0.0,2220.712601578124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.76009510625,-20.950118882812497,-100.56057063749998,138.27078462656254
149,refrigeration,test_utility_1,test_utility_2,multifamily_li,9,31799.999999999993,151.2598583339062,189.07482291738276,907.5591500034373,30552.106168745267,0.0,0.0,0.0,2109.6769714992183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.961045175468753,-9.95130646933594,-47.76627105281251,65.6786226976169
150,refrigeration,test_utility_1,test_utility_2,multifamily_li,10,31799.999999999993,0.0,0.0,0.0,31799.999999999993,0.0,0.0,0.0,2004.1931229242573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,refrigeration,test_utility_1,test_utility_2,multifamily_li,11,31799.999999999993,0.0,0.0,0.0,31799.999999999993,0.0,0.0,0.0,2906.0800282401733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,refrigeration,test_utility_1,test_utility_2,multifamily_li,12,31799.999999999993,0.0,0.0,0.0,31799.999999999993,0.0,0.0,0.0,2810.880854901271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,refrigeration,test_utility_1,test_utility_2,multifamily_li,13,31799.99999999999,0.0,0.0,0.0,31799.99999999999,0.0,0.0,0.0,2720.4416402293136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,refrigeration,test_utility_1,test_utility_2,multifamily_li,14,31799.99999999999,0.0,0.0,0.0,31799.99999999999,0.0,0.0,0.0,2634.524386290954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,refrigeration,test_utility_1,test_utility_2,multifamily_li,15,31799.99999999999,0.0,0.0,0.0,31799.99999999999,0.0,0.0,0.0,2552.902995049513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,refrigeration,test_utility_1,test_utility_2,multifamily_li,16,31799.99999999999,0.0,0.0,0.0,31799.99999999999,0.0,0.0,0.0,2475.3626733701435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,refrigeration,test_utility_1,test_utility_2,multifamily_li,17,31799.99999999999,0.0,0.0,0.0,31799.99999999999,0.0,0.0,0.0,2401.6993677747428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,refrigeration,test_utility_1,test_utility_2,multifamily_li,18,31799.999999999985,0.0,0.0,0.0,31799.999999999985,0.0,0.0,0.0,2331.7192274591116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,refrigeration,test_utility_1,test_utility_2,multifamily_li,19,31799.999999999985,0.0,0.0,0.0,31799.999999999985,0.0,0.0,0.0,2265.238094159263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,refrigeration,test_utility_1,none,single_family,0,728750.0,55000.0,68750.0,330000.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,refrigeration,test_utility_1,none,single_family,1,728750.0,47025.0,58781.25,282150.0,340793.75,0.0,0.0,0.0,72875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2475.0,-3093.75,-14850.0,20418.75
162,refrigeration,test_utility_1,none,single_family,2,728750.0,39710.0,49637.5,238260.0,401142.5,0.0,0.0,0.0,69231.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2090.0,-2612.5,-12540.0,17242.5
163,refrigeration,test_utility_1,none,single_family,3,728750.0,33008.9375,41261.171875,198053.625,456426.265625,0.0,0.0,0.0,65769.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1737.3125,-2171.640625,-10423.875,14332.828125
164,refrigeration,test_utility_1,none,single_family,4,728750.0,26878.70625,33598.3828125,161272.2375,507000.6734375,0.0,0.0,0.0,62481.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1414.66875,-1768.3359375,-8488.0125,11671.017187499998
165,refrigeration,test_utility_1,none,single_family,5,728750.0,21278.975781250003,26598.7197265625,127673.85468749999,553198.4498046875,0.0,0.0,0.0,59357.14296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1119.94609375,-1399.9326171875,-6719.676562500001,9239.555273437498
166,refrigeration,test_utility_1,none,single_family,6,728750.0,16172.02159375,20215.026992187497,97032.12956249999,595330.8218515625,0.0,0.0,0.0,56389.28582031249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.1590312500003,-1063.9487890625003,-5106.954187500001,7022.062007812499
167,refrigeration,test_utility_1,none,single_family,7,728750.0,11522.565385546875,14403.206731933591,69135.39231328123,633688.8355692383,0.0,0.0,0.0,53569.82152929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-606.4508097656251,-758.0635122070312,-3638.7048585937496,5003.219180566404
168,refrigeration,test_utility_1,none,single_family,8,728749.9999999999,7297.624744179687,9122.030930224608,43785.74846507812,668544.5958605175,0.0,0.0,0.0,50891.33045283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.0855128515625,-480.10689106445307,-2304.513077109375,3168.7054810253976
169,refrigeration,test_utility_1,none,single_family,9,728749.9999999999,3466.371753485351,4332.964691856689,20798.230520912104,700152.4330337457,0.0,0.0,0.0,48346.76393019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.44061860449224,-228.05077325561527,-1094.6437116269533,1505.1351034870531
170,refrigeration,test_utility_1,none,single_family,10,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,45929.425733680895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,refrigeration,test_utility_1,none,single_family,11,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,66597.6673138373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,refrigeration,test_utility_1,none,single_family,12,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,64416.01959148745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,refrigeration,test_utility_1,none,single_family,13,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,62343.4542552551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,refrigeration,test_utility_1,none,single_family,14,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,60374.51718583437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,refrigeration,test_utility_1,none,single_family,15,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,58504.02696988467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,refrigeration,test_utility_1,none,single_family,16,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,56727.06126473245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,refrigeration,test_utility_1,none,single_family,17,728749.9999999997,0.0,0.0,0.0,728749.9999999997,0.0,0.0,0.0,55038.94384483785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,refrigeration,test_utility_1,none,single_family,18,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,53435.23229593798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,refrigeration,test_utility_1,none,single_family,19,728749.9999999998,0.0,0.0,0.0,728749.9999999998,0.0,0.0,0.0,51911.70632448311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,refrigeration,test_utility_1,none,multifamily,0,149460.0,11280.0,14100.0,67680.0,56400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,refrigeration,test_utility_1,none,multifamily,1,149460.0,9644.4,12055.5,57866.4,69893.7,0.0,0.0,0.0,14946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-507.6,-634.5,-3045.6000000000004,4187.7
182,refrigeration,test_utility_1,none,multifamily,2,149460.0,8144.159999999999,10180.199999999999,48864.95999999999,82270.68,0.0,0.0,0.0,14198.699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428.6400000000001,-535.8000000000002,-2571.8400000000006,3536.2799999999984
183,refrigeration,test_utility_1,none,multifamily,3,149460.0,6769.832999999999,8462.29125,40618.998,93608.87774999999,0.0,0.0,0.0,13488.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-356.30699999999996,-445.38374999999996,-2137.8419999999996,2939.5327499999994
184,refrigeration,test_utility_1,none,multifamily,4,149459.99999999997,5512.578299999998,6890.722874999999,33075.46979999999,103981.22902499998,0.0,0.0,0.0,12814.326749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.1357,-362.66962500000005,-1740.8142,2393.619524999999
185,refrigeration,test_utility_1,none,multifamily,5,149459.99999999997,4364.124487499999,5455.155609374998,26184.746924999996,113455.97297812498,0.0,0.0,0.0,12173.610412499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.6907625,-287.11345312500004,-1378.144575,1894.9487906249997
186,refrigeration,test_utility_1,none,multifamily,6,149459.99999999994,3316.7346104999992,4145.918263124999,19900.407662999994,122096.93946337496,0.0,0.0,0.0,11564.929891874996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.56497949999996,-218.20622437499992,-1047.3898769999998,1440.161080875001
187,refrigeration,test_utility_1,none,multifamily,7,149459.99999999994,2363.1734099812493,2953.9667624765616,14179.040459887496,129963.81936765465,0.0,0.0,0.0,10986.683397281247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.37754789375,-155.4719348671875,-746.2652873625,1026.1147701234377
188,refrigeration,test_utility_1,none,multifamily,8,149459.99999999997,1496.6764929881247,1870.8456162351554,8980.058957928746,137112.41893284794,0.0,0.0,0.0,10437.349227417184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.772446999375,-98.46555874921874,-472.63468199625004,649.8726877448435
189,refrigeration,test_utility_1,none,multifamily,9,149459.99999999997,710.9213341693592,888.6516677116988,4265.528005016155,143594.89899310275,0.0,0.0,0.0,9915.481766046323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.41691232470312,-46.77114040587889,-224.50147394821866,308.6895266788015
190,refrigeration,test_utility_1,none,multifamily,10,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,9419.707677744009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,refrigeration,test_utility_1,none,multifamily,11,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,13658.57613272881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,refrigeration,test_utility_1,none,multifamily,12,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,13211.14001803597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,refrigeration,test_utility_1,none,multifamily,13,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,12786.075709077773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,refrigeration,test_utility_1,none,multifamily,14,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,12382.264615567485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,refrigeration,test_utility_1,none,multifamily,15,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,11998.64407673271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,refrigeration,test_utility_1,none,multifamily,16,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,11634.204564839672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,refrigeration,test_utility_1,none,multifamily,17,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,11287.98702854129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,refrigeration,test_utility_1,none,multifamily,18,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,10959.080369057825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,refrigeration,test_utility_1,none,multifamily,19,149459.99999999994,0.0,0.0,0.0,149459.99999999994,0.0,0.0,0.0,10646.619042548533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,refrigeration,test_utility_1,none,single_family_li,0,50350.0,3800.0,4750.0,22800.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,refrigeration,test_utility_1,none,single_family_li,1,50350.0,3249.0,4061.25,19494.0,23545.75,0.0,0.0,0.0,5035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.0,-213.75,-1026.0,1410.75
202,refrigeration,test_utility_1,none,single_family_li,2,50350.0,2743.6,3429.5,16461.6,27715.3,0.0,0.0,0.0,4783.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.4,-180.5,-866.4000000000001,1191.3
203,refrigeration,test_utility_1,none,single_family_li,3,50350.0,2280.6175,2850.7718749999995,13683.705000000002,31534.905625,0.0,0.0,0.0,4544.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.03249999999998,-150.040625,-720.1949999999998,990.268125
204,refrigeration,test_utility_1,none,single_family_li,4,50349.99999999999,1857.07425,2321.3428124999996,11142.445499999998,35029.137437499994,0.0,0.0,0.0,4316.883124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.74074999999999,-122.17593749999999,-586.4445,806.3611875000001
205,refrigeration,test_utility_1,none,single_family_li,5,50349.99999999999,1470.1837812499998,1837.7297265624995,8821.102687499999,38220.983804687494,0.0,0.0,0.0,4101.038968749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.37809375000002,-96.7226171875,-464.2685625,638.3692734374997
206,refrigeration,test_utility_1,none,single_family_li,6,50349.999999999985,1117.3396737499997,1396.6745921874995,6704.0380424999985,41131.947691562484,0.0,0.0,0.0,3895.987020312499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.80735125000002,-73.50918906250001,-352.8441075000001,485.1606478125
207,refrigeration,test_utility_1,none,single_family_li,7,50349.99999999999,796.1045175468747,995.1306469335933,4776.62710528125,43782.137730238275,0.0,0.0,0.0,3701.187669296874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.90023776562501,-52.37529720703125,-251.40142659375005,345.67696156640613
208,refrigeration,test_utility_1,none,single_family_li,8,50349.999999999985,504.1995277796873,630.2494097246091,3025.197166678124,46190.35389581756,0.0,0.0,0.0,3516.12828583203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.5368172515625,-33.17102156445312,-159.220903509375,218.92874232539043
209,refrigeration,test_utility_1,none,single_family_li,9,50349.999999999985,239.49477569535145,299.36846961918934,1436.968654172109,48374.168100513336,0.0,0.0,0.0,3340.321871540428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.604988194492188,-15.756235243115235,-75.62992916695315,103.99115260455983
