,competition_group,electric_utility,gas_utility,building_type,time,total_stock,ret_er_stock,remaining_stock,rob_stock,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock,ret_er_below_baseline_flow,ret_er_baseline_flow,ret_er_efficient_flow,ret_er_top10_flow,rob_below_baseline_flow,rob_baseline_flow,rob_efficient_flow,rob_top10_flow,remaining_below_baseline_flow,remaining_baseline_flow,remaining_efficient_flow,remaining_top10_flow,remaining_baseline_flow_2,remaining_efficient_flow_2,remaining_top10_flow_2
0,refrigeration,test_utility_1,test_utility_1,multi_family,0,6000.0,1800.0,3600.0,600.0,720.0,900.0,1080.0,900.0,360.0,450.0,540.0,450.0,120.0,150.0,180.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,refrigeration,test_utility_1,test_utility_1,multi_family,1,6000.0,1799.6666666666665,3602.6666666666665,597.6666666666667,599.4444444444445,1348.75,899.1666666666666,755.3055555555555,354.5422222222222,467.1333333333333,531.8133333333333,446.1777777777778,116.94666666666666,158.11666666666667,175.42000000000002,147.18333333333334,7.199999999999989,-27.0,10.799999999999955,9.0,120.0,-450.0,180.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,refrigeration,test_utility_1,test_utility_1,multi_family,2,6000.0,1799.8888888888887,3602.5555555555557,597.5555555555555,499.0744884672938,1720.0308535757279,748.6117327009407,634.8384808115934,330.9277690125133,552.9552358968028,496.3916535187699,419.61423046080273,115.1735782730684,163.6800824844107,172.7603674096026,145.94152738847387,7.0908444444444285,-26.650666666666666,10.636266666666643,8.923555555555538,116.94666666666666,-439.55000000000007,175.42000000000002,147.18333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,refrigeration,test_utility_1,test_utility_1,multi_family,3,6000.0,1800.0185185185182,3602.351851851852,597.6296296296296,415.5102850378456,2029.0339592609855,623.2654275567685,534.5421799962526,298.83091510408184,670.6903350941524,448.24637265612273,382.2508956641614,107.50246151824443,191.56106301587724,161.25369227736664,137.31241281814124,6.618555380250257,-24.938673059841676,9.927833070375414,8.392284609216063,115.1735782730684,-433.8754730711448,172.7603674096026,145.94152738847387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,refrigeration,test_utility_1,test_utility_1,multi_family,4,5999.999999999999,1800.0709876543208,3602.256172839506,597.6728395061727,345.93792451499263,2286.3720473103076,518.9068867724889,451.0393142417171,263.9982296050945,798.8751161117361,395.9973444076417,341.2002975298485,97.07578174153949,229.8084666868843,145.61367261230922,125.17491846543977,5.976618302081647,-22.586563668487315,8.96492745312247,7.6450179132832545,107.50246151824443,-406.0685666137523,161.25369227736664,137.31241281814124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,refrigeration,test_utility_1,test_utility_1,multi_family,5,6000.0,1800.0900205761316,3602.2196502057614,597.690329218107,288.0146432027792,2500.665014379564,432.02196480416865,381.51802781924926,229.709088076327,925.2784437242501,344.5636321144905,300.538856661064,85.760332666939,271.44992462638976,128.64049900040848,111.83957292436972,5.279964592101862,-20.023917430851725,7.919946888152822,6.824005950596984,97.07578174153949,-367.86437281928846,145.61367261230922,125.17491846543977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,refrigeration,test_utility_1,test_utility_1,multi_family,6,6000.0,1800.0966220850478,3602.206704389575,597.6966735253772,239.7899407501878,2679.0945814761326,359.68491112528153,323.63727103797305,197.71231929539385,1043.3586852949054,296.5684789430907,262.4571385516578,74.62144349649057,312.5124333683766,111.93216524473584,98.6306314157741,4.594181761526528,-17.496231537037602,6.8912726422898345,6.010777133221268,85.760332666939,-326.2404045917172,128.64049900040848,111.83957292436972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,refrigeration,test_utility_1,test_utility_1,multi_family,7,6000.0,1800.098865454961,3602.2022605166894,597.6988740283493,199.63990365135007,2827.6545278583567,299.4598554770249,275.447973529958,168.82389718151856,1150.044908718287,253.23584577227774,227.99421378287772,64.22723231660545,350.8710801800907,96.34084847490816,86.259713056745,3.9542463859078794,-15.134758735802961,5.931369578861791,5.249142771033178,74.62144349649057,-285.18424015700054,111.93216524473584,98.6306314157741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,refrigeration,test_utility_1,test_utility_1,multi_family,8,5999.999999999999,1800.0996203894222,3602.200757792257,597.6996218183203,166.2125233018823,2951.342036122449,249.3187849528233,235.3274134151026,143.30578737489608,1244.3317095736186,214.958681062344,197.50344237856345,54.84277246356336,385.528325375513,82.264158695345,75.06436528389891,3.3764779436303627,-13.001079134733573,5.064716915445558,4.559884275657566,64.22723231660545,-246.82779384825864,96.34084847490816,86.259713056745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,refrigeration,test_utility_1,test_utility_1,multi_family,9,6000.0,1800.0998732249907,3602.2002533118684,597.6998734631408,138.3821690629385,3054.3202561312983,207.57325359440762,201.924574523224,121.1039065578044,1326.394800635535,181.6558598367065,170.94530619494506,46.553164802703904,416.1575826163799,69.82974720405582,65.15937884000107,2.866115747497929,-11.115358216316054,4.299173621246894,3.9500688475712593,54.84277246356336,-212.17129644280732,82.264158695345,75.06436528389891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,refrigeration,test_utility_1,test_utility_1,multi_family,10,6000.0,1800.0999577019718,3602.2000845563643,597.6999577416636,115.21168401343118,3140.056221948326,172.81752602014666,174.11465257446093,101.99572801335904,1397.0413555440762,152.99359202003848,148.06928212449824,39.340840505705145,442.81593998216965,59.01126075855768,56.531916495231094,2.422078131156084,-9.47410145178901,3.6331171967341334,3.4189061238988927,46.553164802703904,-181.54229084676086,69.82974720405582,65.15937884000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,refrigeration,test_utility_1,test_utility_1,multi_family,11,6000.0,1800.099985894042,3602.2000282053004,597.6999859006573,95.92082724892822,3211.4367814133325,143.88124087339224,150.96117866964795,85.68023316176587,1457.374525164555,128.52034974264873,128.52487782507234,33.13351140471687,465.76561196669485,49.70026710707528,49.10059542217027,2.039914560267178,-8.061172043157967,3.059871840400774,2.9613856424899723,39.340840505705145,-154.884017759494,59.01126075855768,56.531916495231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,refrigeration,test_utility_1,test_utility_1,multi_family,12,6000.0,1800.0999952969116,3602.200009405075,597.6999952980141,79.86000012812566,3270.8655243522253,119.79000019218842,131.6844847325354,71.83132125082167,1508.593952430895,107.74698187623244,111.92773973896264,27.833391046541813,485.36496015542974,41.75008656981269,42.75155752622978,1.7136046632353157,-6.854509214589825,2.5704069948529735,2.5704975565014507,33.13351140471687,-131.9343739339625,49.70026710707528,49.10059542217027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,refrigeration,test_utility_1,test_utility_1,multi_family,13,6000.000000000002,1800.0999984321204,3602.200003135577,597.6999984323038,66.48837174749445,3320.343624728186,99.7325576212416,115.63544903865458,60.128268242369785,1551.8818101393472,90.1924023635546,97.89751768684866,23.33454497080436,502.00369119376086,35.00181745620651,37.35994481153211,1.4366264250164278,-5.830120857320253,2.154939637524649,2.2385547947792475,27.833391046541813,-112.33503514258433,41.75008656981269,42.75155752622978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,refrigeration,test_utility_1,test_utility_1,multi_family,14,6000.000000000001,1800.0999994773426,3602.200001045285,597.6999994773732,55.35566704906282,3361.5371956749286,83.03350057359417,102.27363774769914,50.27195077406474,1588.3419329133671,75.40792616109705,86.0781896288137,19.532785349062014,516.0658363228233,29.299178023592994,32.802199781895,1.2025653648473948,-4.9643637658555235,1.8038480472710887,1.957950353736976,23.33454497080436,-95.69630723854294,35.00181745620651,37.35994481153211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,refrigeration,test_utility_1,test_utility_1,multi_family,15,6000.0,1800.0999998257755,3602.2000003484436,597.6999998257808,46.08700429728335,3395.8333832237813,69.13050644592496,91.14910638145423,41.99239649521325,1618.971328996028,62.98859474281982,76.1476795917147,16.330941373423176,527.9099784091101,24.496412060134745,28.96266798311273,1.0054390154812936,-4.235161331279414,1.5081585232219368,1.7215637925762763,19.532785349062014,-81.63416315454992,29.299178023592994,32.802199781895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,refrigeration,test_utility_1,test_utility_1,multi_family,16,6000.0,1800.0999999419241,3602.2000001161505,597.6999999419252,38.370271343946285,3424.3870733238505,57.55540701591938,81.88724843243465,35.05118541179831,1644.6509341356052,52.57677811769741,67.82110227682315,13.641311998725955,537.8599975385192,20.461967998088916,25.736722406591056,0.8398479299042663,-3.6225734165948325,1.2597718948563994,1.5229535918342947,16.330941373423176,-69.7900214166707,24.496412060134745,28.96266798311273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,refrigeration,test_utility_1,test_utility_1,multi_family,17,6000.0,1800.099999980641,3602.200000038718,597.6999999806413,31.945615590701806,3448.159780165198,47.918423386052666,74.17618089676542,29.240915800093227,1666.1473520914556,43.8613737001398,60.85035838895239,11.386446024394175,546.2020674128498,17.079669036591245,23.031817506806078,0.7010237082359652,-3.1089813161263464,1.0515355623539477,1.356422045536462,13.641311998725955,-59.84000240340595,20.461967998088916,25.736722406591056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,refrigeration,test_utility_1,test_utility_1,multi_family,18,6000.000000000001,1800.099999993547,3602.2000000129065,597.6999999935472,26.596693735132845,3467.952023722194,39.89504060269923,67.75624195288016,24.383107486409827,1684.120459055293,36.574661229614705,55.021772222229444,9.498968595498187,553.1852207615251,14.24845289324727,20.76735774327648,0.584818316001865,-2.6790529577838242,0.8772274740027939,1.2170071677790446,11.386446024394175,-51.49793256779151,17.079669036591245,23.031817506806078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,refrigeration,test_utility_1,test_utility_1,multi_family,19,6000.000000000002,1800.099999997849,3602.200000004303,597.6999999978491,22.143386645094004,3484.430286259776,33.215079967640975,62.41124713179207,20.32537885042573,1699.133748944309,30.488068275638565,50.152803927475645,7.920900079105406,559.0238196543694,11.8813501186581,18.873930145716113,0.4876621497281981,-2.319590818765164,0.7314932245922918,1.1004354444445923,9.498968595498187,-44.51477923202208,14.24845289324727,20.76735774327648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,refrigeration,test_utility_1,test_utility_1,single_family,0,50000.0,15000.0,30000.0,5000.0,6000.0,7500.0,9000.0,7500.0,3000.0,3750.0,4500.0,3750.0,1000.0,1250.0,1500.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,refrigeration,test_utility_1,test_utility_1,single_family,1,50000.0,14999.666666666668,30002.666666666668,4997.666666666666,4999.444444444444,11248.75,7499.166666666667,6255.305555555556,2959.342222222222,3899.133333333333,4439.013333333333,3702.177777777778,979.3466666666667,1324.1166666666666,1469.02,1225.1833333333334,60.0,-225.0,90.0,75.0,1000.0,-3750.0,1500.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,refrigeration,test_utility_1,test_utility_1,single_family,2,50000.0,14999.888888888887,30002.555555555555,4997.555555555556,4165.740790466576,14370.028146863508,6248.611185699865,5218.175432525607,2766.0628511099144,4621.19385499474,4149.094276664872,3463.5379061193607,966.0739659643464,1372.7988365371084,1449.1109489465198,1209.5718041075809,59.18684444444443,-222.01066666666702,88.78026666666665,74.04355555555549,979.3466666666667,-3673.5499999999993,1469.02,1225.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,refrigeration,test_utility_1,test_utility_1,single_family,3,50000.0,15000.018518518516,30002.351851851854,4997.629629629629,3471.0649379346014,16970.693149372873,5206.597406901904,4353.996357642475,2500.8953294651665,5612.935627924045,3751.34299419775,3134.8445669315547,902.9781398795045,1608.5161844409658,1354.4672098192568,1131.6680954899016,55.3212570221981,-207.5739006778831,82.98188553329737,69.27075812238718,966.0739659643464,-3624.7567190184473,1449.1109489465198,1209.5718041075809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,refrigeration,test_utility_1,test_utility_1,single_family,4,50000.0,15000.07098765432,30002.256172839505,4997.672839506172,2892.232715646093,19137.747239016167,4338.34907346914,3633.9271447081046,2211.9374672461026,6694.079185035798,3317.906200869154,2776.1481345032644,816.4145022037088,1932.2700574398857,1224.6217533055633,1024.366526557014,50.01790658930349,-187.74165781188913,75.02685988395478,62.6968913386313,902.9781398795045,-3389.113445188663,1354.4672098192568,1131.6680954899016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,refrigeration,test_utility_1,test_utility_1,single_family,5,49999.999999999985,15000.090020576128,30002.219650205756,4997.690329218106,2409.9261263891385,20943.46819339218,3614.8891895837087,3033.936140840733,1926.7430163474965,7761.365471348637,2890.114524521244,2421.8670083587513,722.084530753884,2285.2085255726606,1083.1267961308258,907.2704767607356,44.23874934492187,-166.11983605237037,66.35812401738303,55.52296269006547,816.4145022037088,-3065.402782066286,1224.6217533055633,1024.366526557014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,refrigeration,test_utility_1,test_utility_1,single_family,6,49999.99999999999,15000.096622085044,30002.206704389573,4997.696673525375,2008.048627261678,22448.085943188293,3012.0729408925176,2533.999193047084,1660.0908112567324,8759.39109892482,2490.1362168850983,2090.4784950183944,628.9831193792378,2633.623077996632,943.4746790688565,791.6157970806491,38.53486032694991,-144.77449098454963,57.802290490425094,48.43734016717508,722.084530753884,-2712.4818036454453,1083.1267961308258,907.2704767607356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,refrigeration,test_utility_1,test_utility_1,single_family,7,50000.0,15000.098865454958,30002.20226051669,4997.698874028349,1673.1879227446623,23701.80109263621,2509.781884116994,2117.431361018822,1418.952050888671,9662.003602860617,2128.428076333006,1790.7151353726647,541.9348031181906,2959.427481355476,812.9022046772858,683.4343848773957,33.201816225134735,-124.814110463205,49.802724337701875,41.80956990036793,628.9831193792378,-2364.073595528743,943.4746790688565,791.6157970806491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,refrigeration,test_utility_1,test_utility_1,single_family,8,49999.99999999999,15000.09962038942,30002.200757792256,4997.699621818319,1394.1683417401582,24746.449830763755,2091.252512610238,1770.330072678105,1205.645354033361,10460.485518950953,1808.4680310500412,1525.500716355065,463.2153224359386,3254.0843468992107,694.8229836539078,585.5769688292622,28.37904101777349,-106.76190525188758,42.56856152666023,35.81430270745318,541.9348031181906,-2038.2713926728725,812.9022046772858,683.4343848773957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,refrigeration,test_utility_1,test_utility_1,single_family,9,50000.0,15000.099873224988,30002.20025331187,4997.69987346314,1161.677859781857,25616.894465291825,1742.5167896727864,1481.1111385653999,1019.8230170963493,11156.1138899471,1529.7345256445237,1294.4284405370151,393.5815879620038,3514.7478874984367,590.3723819430057,498.9980160596938,24.112907080667128,-90.79228202876948,36.169360621000806,30.510014327101317,463.2153224359386,-1743.6152749191087,694.8229836539078,585.5769688292622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,refrigeration,test_utility_1,test_utility_1,single_family,10,50000.0,15000.09995770197,30002.200084556367,4997.699957741663,967.9573187138315,26342.184647687125,1451.935978070748,1240.1221400846614,859.7062650200436,11755.531971694738,1289.5593975300653,1095.3023234571224,332.92009227316254,3741.8349990223473,499.3801384097438,423.56472803640906,20.396460341926968,-76.87971966555779,30.594690512890566,25.888568810740253,393.5815879620038,-1482.951985964703,590.3723819430057,498.9980160596938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,refrigeration,test_utility_1,test_utility_1,single_family,11,50000.0,15000.09998589404,30002.2000282053,4997.6999859006555,806.5414718564197,26946.526059737218,1209.81220778463,1039.320288827032,722.8403173555811,12267.919597365479,1084.2604760333716,925.0795951396077,280.6501562342397,3937.514367235527,420.9752343513596,358.56022807952945,17.194125300400856,-64.89135972014446,25.791187950601397,21.90604646914244,332.92009227316254,-1255.8649587193154,499.3801384097438,423.56472803640906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,refrigeration,test_utility_1,test_utility_1,single_family,12,49999.999999999985,15000.099995296905,30002.20000940507,4997.699995298012,672.0432122860905,27450.087972857684,1008.0648184291362,872.0040058321604,606.5444389312595,12703.306310544234,909.8166583968891,780.432587424523,235.97041949412326,4104.782739252716,353.95562924118485,302.99120730998817,14.456806347111637,-54.64360777057118,21.685209520667513,18.501591902792143,280.6501562342397,-1060.1856186651285,420.9752343513596,358.56022807952945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,refrigeration,test_utility_1,test_utility_1,single_family,13,49999.999999999985,15000.099998432115,30002.200003135575,4997.699998432301,559.9737830470768,27869.676283025383,839.9606745706157,732.5892624924986,508.16995365634943,13071.60408902339,762.2549304845239,658.0710252678504,198.00575903140958,4246.91424870335,297.00863854711423,255.77135215042782,12.130888778625149,-45.93587369505258,18.196333167937837,15.608651748490502,235.97041949412326,-892.9172560452962,353.95562924118485,302.99120730998817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,refrigeration,test_utility_1,test_utility_1,single_family,14,49999.99999999999,15000.099999477337,30002.200001045283,4997.699999477371,466.5929689749838,28219.294359925043,699.889453462476,616.4232186827788,425.2388177752109,13382.08767967104,637.8582266628164,554.9152753682697,165.89151747560442,4367.144649824298,248.83727621340657,215.82655596406195,10.163399073126982,-38.56991818817369,15.245098609690444,13.161420505357,198.00575903140958,-750.7857497289515,297.00863854711423,255.77135215042782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,refrigeration,test_utility_1,test_utility_1,single_family,15,49999.99999999999,15000.099999825772,30002.200000348443,4997.699999825779,388.78427042107955,28510.61038583858,583.1764056316197,519.6289384571647,355.50917179411016,13643.148613632453,533.2637576911653,468.1784567080425,138.81874019251873,4468.501673467393,208.22811028877808,182.15147587708867,8.504776355504191,-32.36024639612515,12.757164533256287,11.098305507365353,165.89151747560442,-630.5553496530738,248.83727621340657,215.82655596406195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,refrigeration,test_utility_1,test_utility_1,single_family,16,49999.99999999999,15000.09999994192,30002.20000011615,4997.699999941923,323.9508929140229,28753.346766989165,485.9263393710346,438.97600084192453,296.997358466985,13862.212404554959,445.49603770047764,395.39419921949985,116.05557463813868,4553.7247256728015,174.083361957208,153.8363376737753,7.11018343588222,-27.139027723866093,10.665275153823359,9.363569134160855,138.81874019251873,-529.1983263583861,208.22811028877808,182.15147587708867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,refrigeration,test_utility_1,test_utility_1,single_family,17,49999.999999999985,15000.099999980637,30002.200000038712,4997.69999998064,269.9290815087017,28955.604608790305,404.89362226305275,371.77268747665346,247.974973478639,14045.749350942746,371.9624602179586,334.41321534129327,96.95445810567533,4625.237857134084,145.43168715851303,130.07599758236734,5.939947169339689,-22.757751907738566,8.909920754009534,7.9078839843900255,116.05557463813868,-443.97527426912166,174.083361957208,153.8363376737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,refrigeration,test_utility_1,test_utility_1,single_family,18,49999.999999999985,15000.099999993543,30002.2000000129,4997.699999993544,224.91590743498563,29124.1340824607,337.3738611524786,315.77614896473926,206.95249792050024,14199.33565932626,310.42874688075045,283.3830958660323,80.95115492437384,4685.153289619169,121.4267323865608,110.16882306344102,4.9594994695727905,-19.08701298075721,7.439249204359157,6.688264306825886,96.95445810567533,-372.46214284655616,145.43168715851303,130.07599758236734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,refrigeration,test_utility_1,test_utility_1,single_family,19,49999.999999999985,15000.099999997845,30002.200000004297,4997.699999997848,187.40909699154534,29264.559705708623,281.1136454873181,269.11755181680917,172.65657433365567,14327.738420284219,258.98486150048353,240.72014387948775,67.55941329938973,4735.291369562587,101.33911994908462,93.51009718678723,4.1390499584099985,-16.015286813346393,6.208574937615026,5.667661917320629,80.95115492437384,-312.5467103743749,121.4267323865608,110.16882306344102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,refrigeration,test_utility_1,test_utility_1,multi_family_li,0,3000.0,900.0,1800.0,300.0,360.0,450.0,540.0,450.0,180.0,225.0,270.0,225.0,60.0,75.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,refrigeration,test_utility_1,test_utility_1,multi_family_li,1,3000.0,899.6666666666666,1802.6666666666665,297.66666666666663,299.44444444444446,673.75,449.1666666666667,380.30555555555554,176.94222222222223,233.13333333333333,265.4133333333333,224.17777777777778,58.14666666666666,78.61666666666666,87.22,73.68333333333334,3.5999999999999943,-13.5,5.399999999999977,4.5,60.0,-225.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,refrigeration,test_utility_1,test_utility_1,multi_family_li,2,3000.0,899.8888888888888,1802.5555555555557,297.55555555555554,249.07490288609497,857.5339295635533,373.6123543291424,322.3343687767649,164.89681184161202,275.5768047395705,247.34521776241803,212.0700545452883,57.158653240569215,81.24149882672594,85.7379798608538,73.41742362740658,3.538844444444436,-13.330666666666673,5.308266666666668,4.483555555555569,58.14666666666666,-219.04999999999995,87.22,73.68333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,refrigeration,test_utility_1,test_utility_1,multi_family_li,3,3000.0,900.0185185185185,1802.3518518518522,297.62962962962956,207.1779769837992,1010.2924520073816,310.76696547569884,274.1144573849724,148.69252405636774,333.7242286512745,223.03878608455165,194.56297972632458,53.26770361438371,94.95398356991636,79.90155542157558,69.50638702375394,3.2979362368322427,-12.48624168298636,4.946904355248364,4.241401090905754,57.158653240569215,-216.3140567288296,85.7379798608538,73.41742362740658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,refrigeration,test_utility_1,test_utility_1,multi_family_li,4,3000.0,900.070987654321,1802.2561728395065,297.6728395061728,172.32852212363008,1137.4292656726286,258.49278318544515,234.00560185780242,131.18797737275491,396.94053467453466,196.78196605913243,175.16050954789893,48.03320350541229,113.7387677243616,72.04980525811845,63.85106301828047,2.973850481127357,-11.325885797344881,4.4607757216910215,3.8912595945265025,53.26770361438371,-202.6756460597132,79.90155542157558,69.50638702375394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,refrigeration,test_utility_1,test_utility_1,multi_family_li,5,3000.0,900.0900205761315,1802.2196502057614,297.69032921810697,143.34109663196534,1243.2234498706184,215.011644947948,200.64345875522957,114.00728002750164,459.20071318356025,171.0109200412525,155.87110732381714,42.37861305991346,134.16041441573506,63.567919589870215,57.58338215258821,2.6237595474551085,-10.06260905959573,3.935639321182663,3.5032101909579865,48.03320350541229,-183.9340717818112,72.04980525811845,63.85106301828047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,refrigeration,test_utility_1,test_utility_1,multi_family_li,6,3000.0,900.0966220850479,1802.2067043895747,297.69667352537715,119.22965192385416,1331.2394063938002,178.84447788578123,172.89316818613912,98.01076140844084,517.2941363276068,147.01614211266127,137.77558223633892,36.82861532647708,154.2729379569027,55.24292298971562,51.35219725228176,2.2801456005500285,-8.81778614785145,3.420218400825064,3.1174221464763434,42.37861305991346,-163.5299148023719,63.567919589870215,57.58338215258821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,refrigeration,test_utility_1,test_utility_1,multi_family_li,7,3000.0,900.098865454961,1802.2022605166896,297.6988740283493,99.17399940950799,1404.4565011383067,148.76099911426195,149.81076085461288,83.59469487649706,569.7231156593729,125.39204231474561,121.38901260434544,31.661144150813133,173.03934410848333,47.4917162262197,45.50666954283311,1.9602152281688205,-7.656049715148811,2.940322842253238,2.7555116447267665,36.82861532647708,-143.42373556847446,55.24292298971562,51.35219725228176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,refrigeration,test_utility_1,test_utility_1,multi_family_li,8,3000.0,900.0996203894223,1802.2007577922573,297.6996218183203,82.49191358804461,1465.3599224118996,123.73787038206689,130.61105141024635,70.88083021199536,616.0076179989795,106.32124531799306,106.88992686045432,27.004215871854477,189.97588678362055,40.506323807781726,40.21319535506354,1.6718938975299409,-6.6075149959117425,2.5078408462949113,2.4277802520869045,31.661144150813133,-124.65952991986595,47.4917162262197,45.50666954283311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,refrigeration,test_utility_1,test_utility_1,multi_family_li,9,3000.0,900.0998732249909,1802.2002533118682,297.6998734631407,68.61592599264273,1516.0195079944476,102.92388898896407,114.64093033581369,59.83513331003417,656.2478872757629,89.75269996505128,94.26415267414255,22.897161848426837,204.9275206404901,34.345742772640264,35.52944820158352,1.4176166042399103,-5.681840047808805,2.1264249063598584,2.1377985372090933,27.004215871854477,-107.72373503469973,40.506323807781726,40.21319535506354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,refrigeration,test_utility_1,test_utility_1,multi_family_li,10,2999.9999999999995,900.0999577019718,1802.2000845563641,297.6999577416636,57.07402209773458,1558.1578815852354,85.61103314660184,101.35714772679229,50.341223056095274,690.8528834261836,75.51183458414292,83.39401663555003,19.328988272964708,217.9266365170018,28.993482409447065,31.450850542250016,1.1967026662006859,-4.87703971898452,1.7950539993010324,1.8852830534828513,22.897161848426837,-92.77235282265062,34.345742772640264,35.52944820158352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,refrigeration,test_utility_1,test_utility_1,multi_family_li,11,2999.9999999999995,900.0999858940418,1802.2000282053004,297.6999859006572,47.47358504748116,1593.208231725893,71.21037757122173,90.30783386070452,42.244967446932016,720.3748503048001,63.36745117039803,74.11271697191157,16.26209982824215,229.10534667529063,24.393149742363228,27.939389654761243,1.0068244611219086,-4.184941485515765,1.510236691682863,1.6678803327110074,19.328988272964708,-79.77332122466177,28.993482409447065,31.450850542250016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,refrigeration,test_utility_1,test_utility_1,multi_family_li,12,3000.0,900.0999952969113,1802.2000094050745,297.6999952980139,39.48804016926273,1622.3627808458402,59.23206025389408,81.1171281360773,35.380845797435505,745.4112336593223,53.071268696153254,66.2366471440001,13.646706146552559,238.64204755271822,20.470059219828837,24.94118237891427,0.8448993489386396,-3.5945027117847985,1.2673490234079594,1.482254339438228,16.26209982824215,-68.59463922536659,24.393149742363228,27.939389654761243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,refrigeration,test_utility_1,test_utility_1,multi_family_li,13,2999.999999999999,900.0999984321198,1802.2000031355758,297.69999843230374,32.845746004639665,1646.613244559676,49.26861900695948,73.47239356430056,29.586890636571024,766.5488884200806,44.380335954856534,59.583883420611635,11.429337860830163,246.7297368350647,17.144006791245246,22.396916945163614,0.7076169159487122,-3.0937752327517956,1.0614253739230648,1.3247329428800043,13.646706146552559,-59.05794774529568,20.470059219828837,24.94118237891427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,refrigeration,test_utility_1,test_utility_1,multi_family_li,14,2999.999999999999,900.0999994773423,1802.2000010452837,297.69999947737324,27.320753979549032,1666.7845341861293,40.981130969323544,67.1135819102818,24.712568973001947,784.3344813525538,37.06885345950291,53.984095692283766,9.557673417025725,253.55799075278637,14.336510125538588,20.247825182022574,0.5917378127314201,-2.6710222002408273,0.8876067190971284,1.1916776684122325,11.429337860830163,-50.970261597239045,17.144006791245246,22.396916945163614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
