competition_group,electric_utility,gas_utility,building_type,time,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,test_utility_1,none,multifamily_li,13,0.0,-4568.9420499046155,0.0,4568.9420499046155,0.0,-2092.3176017155615,0.0,2092.3176017155615,0.0,-673.2645958673191,0.0,673.2645958673191
refrigeration,test_utility_1,none,multifamily_li,14,0.0,-4647.451708253846,0.0,4647.451708253846,0.0,-2162.0711747716027,0.0,2162.0711747716027,0.0,-700.2904165604167,0.0,700.2904165604167
refrigeration,test_utility_1,none,multifamily_li,15,0.0,-4712.876423544872,0.0,4712.876423544872,0.0,-2220.7284522264213,0.0,2220.7284522264213,0.0,-723.0765837587236,0.0,723.0765837587236
refrigeration,test_utility_1,none,multifamily_li,16,0.0,-4767.3970196207265,0.0,4767.3970196207265,0.0,-2269.955326045407,0.0,2269.955326045407,0.0,-742.2379610606309,0.0,742.2379610606309
refrigeration,test_utility_1,none,multifamily_li,17,0.0,-4812.830849683938,0.0,4812.830849683938,0.0,-2311.203649619787,0.0,2311.203649619787,0.0,-758.3187398414996,0.0,758.3187398414996
refrigeration,test_utility_1,none,multifamily_li,18,0.0,-4850.692374736615,0.0,4850.692374736615,0.0,-2345.7248593655836,0.0,2345.7248593655836,0.0,-771.7931922091304,0.0,771.7931922091304
refrigeration,test_utility_1,none,multifamily_li,19,0.0,-4882.243645613846,0.0,4882.243645613846,0.0,-2374.5889705749505,0.0,2374.5889705749505,0.0,-783.0701207260906,0.0,783.0701207260906
refrigeration,test_utility_1,none,single_family_li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,1,0.0,-1899.4444444444443,0.0,1899.4444444444443,0.0,-75.95555555555575,0.0,75.95555555555575,0.0,-37.93333333333334,0.0,37.93333333333334
refrigeration,test_utility_1,none,single_family_li,2,0.0,-3479.519326229806,0.0,3479.5193262298058,0.0,-441.93534306799097,0.0,441.93534306799097,0.0,-62.69972662902103,0.0,62.69972662902103
refrigeration,test_utility_1,none,single_family_li,3,0.0,-4795.7522784450775,0.0,4795.752278445078,0.0,-944.0971045197603,0.0,944.0971045197607,0.0,-182.04486017094285,0.0,182.04486017094285
refrigeration,test_utility_1,none,single_family_li,4,0.0,-5892.366381519517,0.0,5892.366381519518,0.0,-1491.2298889938518,0.0,1491.229888993852,0.0,-345.79745119257734,0.0,345.7974511925775
refrigeration,test_utility_1,none,single_family_li,5,0.0,-6805.987442491108,0.0,6805.987442491108,0.0,-2031.1437941325726,0.0,2031.1437941325728,0.0,-524.2142913216892,0.0,524.2142913216891
refrigeration,test_utility_1,none,single_family_li,6,0.0,-7567.133182771121,0.0,7567.133182771123,0.0,-2535.86266981134,0.0,2535.8626698113403,0.0,-700.2768772834736,0.0,700.2768772834736
refrigeration,test_utility_1,none,single_family_li,7,0.0,-8201.242169343133,0.0,8201.242169343133,0.0,-2992.2030456262496,0.0,2992.20304562625,0.0,-864.8625061740108,0.0,864.8625061740111
refrigeration,test_utility_1,none,single_family_li,8,0.0,-8729.514008061173,0.0,8729.514008061175,0.0,-3395.7941473864644,0.0,3395.794147386465,0.0,-1013.6721872682119,0.0,1013.6721872682124
refrigeration,test_utility_1,none,single_family_li,9,0.0,-9169.61256130961,0.0,9169.612561309612,0.0,-3747.3133124025335,0.0,3747.3133124025335,0.0,-1145.280658654539,0.0,1145.2806586545387
refrigeration,test_utility_1,none,single_family_li,10,0.0,-9536.254366336078,0.0,9536.25436633608,0.0,-4050.1450777438677,0.0,4050.1450777438677,0.0,-1259.9088024335394,0.0,1259.9088024335392
refrigeration,test_utility_1,none,single_family_li,11,0.0,-9841.699946769406,0.0,9841.699946769408,0.0,-4308.9507077130675,0.0,4308.950707713069,0.0,-1358.6602967092028,0.0,1358.6602967092026
refrigeration,test_utility_1,none,single_family_li,12,0.0,-10096.163529252084,0.0,10096.163529252086,0.0,-4528.816008096801,0.0,4528.816008096803,0.0,-1443.0551506117642,0.0,1443.055150611765
refrigeration,test_utility_1,none,single_family_li,13,0.0,-10308.154517712144,0.0,10308.154517712146,0.0,-4714.7631385236045,0.0,4714.763138523607,0.0,-1514.751813005935,0.0,1514.751813005936
refrigeration,test_utility_1,none,single_family_li,14,0.0,-10484.762021056129,0.0,10484.762021056133,0.0,-4871.488729475157,0.0,4871.488729475158,0.0,-1575.3879779788335,0.0,1575.3879779788342
refrigeration,test_utility_1,none,single_family_li,15,0.0,-10631.891906774985,0.0,10631.891906774988,0.0,-5003.240279225376,0.0,5003.240279225377,0.0,-1626.4951865950245,0.0,1626.4951865950247
refrigeration,test_utility_1,none,single_family_li,16,0.0,-10754.464293392639,0.0,10754.464293392643,0.0,-5113.774932967812,0.0,5113.774932967814,0.0,-1669.4585207711293,0.0,1669.4585207711295
refrigeration,test_utility_1,none,single_family_li,17,0.0,-10856.578081234844,0.0,10856.578081234842,0.0,-5206.36546377922,0.0,5206.365463779223,0.0,-1705.5031614270747,0.0,1705.5031614270754
refrigeration,test_utility_1,none,single_family_li,18,0.0,-10941.64802192954,0.0,10941.648021929539,0.0,-5283.8315836657075,0.0,5283.831583665709,0.0,-1735.6963388442748,0.0,1735.696338844276
refrigeration,test_utility_1,none,single_family_li,19,0.0,-11012.518909796396,0.0,11012.518909796394,0.0,-5348.583219711813,0.0,5348.583219711814,0.0,-1760.9575429981417,0.0,1760.9575429981423
refrigeration,test_utility_1,test_utility_2,multifamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,1,0.0,-6000.0,0.0,6000.0,0.0,-240.0,0.0,240.0,0.0,-120.0,0.0,120.0
refrigeration,test_utility_1,test_utility_2,multifamily,2,0.0,-11000.0,0.0,11000.0,0.0,-1396.8000000000002,0.0,1396.8000000000002,0.0,-198.39999999999986,0.0,198.39999999999986
refrigeration,test_utility_1,test_utility_2,multifamily,3,0.0,-15166.666666666666,0.0,15166.666666666666,0.0,-2985.909333333333,0.0,2985.909333333333,0.0,-576.288,0.0,576.288
refrigeration,test_utility_1,test_utility_2,multifamily,4,0.0,-18638.88888888889,0.0,18638.88888888889,0.0,-4718.5718755555545,0.0,4718.5718755555545,0.0,-1095.3970488888885,0.0,1095.3970488888885
refrigeration,test_utility_1,test_utility_2,multifamily,5,0.0,-21532.407407407405,0.0,21532.407407407405,0.0,-6429.28177351111,0.0,6429.28177351111,0.0,-1661.4001460148143,0.0,1661.4001460148143
refrigeration,test_utility_1,test_utility_2,multifamily,6,0.0,-23943.67283950617,0.0,23943.67283950617,0.0,-8029.198659928492,0.0,8029.198659928492,0.0,-2220.2320460136293,0.0,2220.2320460136293
refrigeration,test_utility_1,test_utility_2,multifamily,7,0.0,-25953.060699588477,0.0,25953.060699588477,0.0,-9476.355264404308,0.0,9476.355264404308,0.0,-2742.8715622433074,0.0,2742.8715622433074
refrigeration,test_utility_1,test_utility_2,multifamily,8,0.0,-27627.5505829904,0.0,27627.5505829904,0.0,-10756.728889342228,0.0,10756.728889342228,0.0,-3215.6093863720744,0.0,3215.6093863720744
refrigeration,test_utility_1,test_utility_2,multifamily,9,0.0,-29022.958819158666,0.0,29022.958819158666,0.0,-11872.321304868656,0.0,11872.321304868656,0.0,-3633.864770518461,0.0,3633.864770518461
refrigeration,test_utility_1,test_utility_2,multifamily,10,0.0,-30185.799015965553,0.0,30185.799015965553,0.0,-12833.743055707298,0.0,12833.743055707298,0.0,-3998.2916262570934,0.0,3998.2916262570934
refrigeration,test_utility_1,test_utility_2,multifamily,11,0.0,-31154.83251330463,0.0,31154.83251330463,0.0,-13655.678632389692,0.0,13655.678632389692,0.0,-4312.356064864383,0.0,4312.356064864383
refrigeration,test_utility_1,test_utility_2,multifamily,12,0.0,-31962.360427753854,0.0,31962.360427753854,0.0,-14354.182125378702,0.0,14354.182125378702,0.0,-4580.855019913965,0.0,4580.855019913965
refrigeration,test_utility_1,test_utility_2,multifamily,13,0.0,-32635.300356461543,0.0,32635.300356461543,0.0,-14945.125726539727,0.0,14945.125726539727,0.0,-4809.032827623709,0.0,4809.032827623709
refrigeration,test_utility_1,test_utility_2,multifamily,14,0.0,-33196.083630384615,0.0,33196.083630384615,0.0,-15443.36553408288,0.0,15443.36553408288,0.0,-5002.074404002978,0.0,5002.074404002978
refrigeration,test_utility_1,test_utility_2,multifamily,15,0.0,-33663.40302532051,0.0,33663.40302532051,0.0,-15862.346087331583,0.0,15862.346087331583,0.0,-5164.8327411337405,0.0,5164.8327411337405
refrigeration,test_utility_1,test_utility_2,multifamily,16,0.0,-34052.83585443376,0.0,34052.83585443376,0.0,-16213.966614610052,0.0,16213.966614610052,0.0,-5301.699721861651,0.0,5301.699721861651
refrigeration,test_utility_1,test_utility_2,multifamily,17,0.0,-34377.36321202813,0.0,34377.36321202813,0.0,-16508.59749728419,0.0,16508.59749728419,0.0,-5416.562427439283,0.0,5416.562427439283
refrigeration,test_utility_1,test_utility_2,multifamily,18,0.0,-34647.80267669011,0.0,34647.80267669011,0.0,-16755.177566897026,0.0,16755.177566897026,0.0,-5512.808515779501,0.0,5512.808515779501
refrigeration,test_utility_1,test_utility_2,multifamily,19,0.0,-34873.16889724176,0.0,34873.16889724176,0.0,-16961.349789821074,0.0,16961.349789821074,0.0,-5593.358005186361,0.0,5593.358005186361
refrigeration,test_utility_1,test_utility_2,single_family,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,1,0.0,-9999.444444444445,0.0,9999.444444444445,0.0,-399.9555555555553,0.0,399.9555555555553,0.0,-199.9333333333334,0.0,199.9333333333334
refrigeration,test_utility_1,test_utility_2,single_family,2,0.0,-18329.518671982456,0.0,18329.51867198245,0.0,-2327.6152751834206,0.0,2327.6152751834225,0.0,-330.53970805930794,0.0,330.53970805930794
refrigeration,test_utility_1,test_utility_2,single_family,3,0.0,-25270.75043292703,0.0,25270.750432927016,0.0,-4975.074102681184,0.0,4975.074102681185,0.0,-960.0334634393885,0.0,960.0334634393885
refrigeration,test_utility_1,test_utility_2,single_family,4,0.0,-31054.862945913224,0.0,31054.86294591321,0.0,-7861.300169733919,0.0,7861.300169733917,0.0,-1824.5826003758639,0.0,1824.5826003758643
refrigeration,test_utility_1,test_utility_2,single_family,5,0.0,-35874.73212817898,0.0,35874.73212817897,0.0,-10710.67069174484,0.0,10710.670691744835,0.0,-2767.1025224822665,0.0,2767.102522482266
refrigeration,test_utility_1,test_utility_2,single_family,6,0.0,-39891.08412457493,0.0,39891.08412457491,0.0,-13375.275121389033,0.0,13375.275121389026,0.0,-3697.5867565758845,0.0,3697.5867565758836
refrigeration,test_utility_1,test_utility_2,single_family,7,0.0,-43237.864521700925,0.0,43237.86452170092,0.0,-15785.274299369588,0.0,15785.274299369581,0.0,-4567.734102978493,0.0,4567.734102978489
refrigeration,test_utility_1,test_utility_2,single_family,8,0.0,-46026.69544155308,0.0,46026.695441553056,0.0,-17917.36693637294,0.0,17917.366936372928,0.0,-5354.738094915615,0.0,5354.738094915612
refrigeration,test_utility_1,test_utility_2,single_family,9,0.0,-48350.592842277205,0.0,48350.59284227719,0.0,-19774.932873103433,0.0,19774.93287310342,0.0,-6050.989534318872,0.0,6050.989534318868
refrigeration,test_utility_1,test_utility_2,single_family,10,0.0,-50287.06667249132,0.0,50287.0666724913,0.0,-21375.680977169788,0.0,21375.680977169777,0.0,-6657.5921410686615,0.0,6657.592141068657
refrigeration,test_utility_1,test_utility_2,single_family,11,0.0,-51900.70529634417,0.0,51900.705296344146,0.0,-22744.09665043887,0.0,22744.096650438863,0.0,-7180.328885864569,0.0,7180.328885864566
refrigeration,test_utility_1,test_utility_2,single_family,12,0.0,-53245.32947163852,0.0,53245.3294716385,0.0,-23906.93877748837,0.0,23906.938777488365,0.0,-7627.195667890348,0.0,7627.195667890347
refrigeration,test_utility_1,test_utility_2,single_family,13,0.0,-54365.78737551026,0.0,54365.78737551024,0.0,-24890.657017241887,0.0,24890.65701724188,0.0,-8006.930809291526,0.0,8006.930809291524
refrigeration,test_utility_1,test_utility_2,single_family,14,0.0,-55299.45042508284,0.0,55299.45042508282,0.0,-25720.003759354706,0.0,25720.0037593547,0.0,-8328.171652003124,0.0,8328.17165200312
refrigeration,test_utility_1,test_utility_2,single_family,15,0.0,-56077.459741960905,0.0,56077.45974196089,0.0,-26417.376645777185,0.0,26417.376645777174,0.0,-8599.001281422808,0.0,8599.001281422805
refrigeration,test_utility_1,test_utility_2,single_family,16,0.0,-56725.76482047766,0.0,56725.76482047765,0.0,-27002.596786977763,0.0,27002.596786977752,0.0,-8826.733821750882,0.0,8826.733821750877
refrigeration,test_utility_1,test_utility_2,single_family,17,0.0,-57265.989038333646,0.0,57265.989038333624,0.0,-27492.93697147331,0.0,27492.936971473297,0.0,-9017.842010785338,0.0,9017.842010785334
refrigeration,test_utility_1,test_utility_2,single_family,18,0.0,-57716.150876010695,0.0,57716.15087601068,0.0,-27903.284329761467,0.0,27903.284329761456,0.0,-9177.966411967585,0.0,9177.966411967582
refrigeration,test_utility_1,test_utility_2,single_family,19,0.0,-58091.26489976656,0.0,58091.264899766546,0.0,-28246.366786164486,0.0,28246.366786164483,0.0,-9311.968533556175,0.0,9311.968533556172
refrigeration,test_utility_1,test_utility_2,multifamily_li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,1,0.0,-1200.0,0.0,1200.0,0.0,-48.0,0.0,48.0,0.0,-24.0,0.0,24.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,2,0.0,-2200.0,0.0,2200.0,0.0,-279.36,0.0,279.36,0.0,-39.68000000000001,0.0,39.68000000000001
refrigeration,test_utility_1,test_utility_2,multifamily_li,3,0.0,-3033.333333333333,0.0,3033.333333333333,0.0,-597.1818666666666,0.0,597.1818666666666,0.0,-115.25760000000002,0.0,115.25760000000002
refrigeration,test_utility_1,test_utility_2,multifamily_li,4,0.0,-3727.7777777777783,0.0,3727.7777777777774,0.0,-943.7143751111108,0.0,943.7143751111108,0.0,-219.07940977777773,0.0,219.07940977777773
refrigeration,test_utility_1,test_utility_2,multifamily_li,5,0.0,-4306.481481481482,0.0,4306.481481481481,0.0,-1285.8563547022218,0.0,1285.8563547022218,0.0,-332.2800292029628,0.0,332.2800292029628
refrigeration,test_utility_1,test_utility_2,multifamily_li,6,0.0,-4788.734567901233,0.0,4788.734567901233,0.0,-1605.8397319856983,0.0,1605.8397319856983,0.0,-444.0464092027257,0.0,444.0464092027257
refrigeration,test_utility_1,test_utility_2,multifamily_li,7,0.0,-5190.612139917695,0.0,5190.612139917695,0.0,-1895.2710528808616,0.0,1895.2710528808616,0.0,-548.5743124486614,0.0,548.5743124486614
refrigeration,test_utility_1,test_utility_2,multifamily_li,8,0.0,-5525.510116598079,0.0,5525.510116598079,0.0,-2151.345777868445,0.0,2151.345777868445,0.0,-643.1218772744148,0.0,643.1218772744148
refrigeration,test_utility_1,test_utility_2,multifamily_li,9,0.0,-5804.591763831733,0.0,5804.591763831733,0.0,-2374.4642609737302,0.0,2374.4642609737302,0.0,-726.772954103692,0.0,726.772954103692
refrigeration,test_utility_1,test_utility_2,multifamily_li,10,0.0,-6037.159803193111,0.0,6037.159803193111,0.0,-2566.748611141459,0.0,2566.748611141459,0.0,-799.6583252514184,0.0,799.6583252514184
refrigeration,test_utility_1,test_utility_2,multifamily_li,11,0.0,-6230.966502660926,0.0,6230.966502660926,0.0,-2731.135726477938,0.0,2731.135726477938,0.0,-862.4712129728766,0.0,862.4712129728766
refrigeration,test_utility_1,test_utility_2,multifamily_li,12,0.0,-6392.472085550772,0.0,6392.472085550772,0.0,-2870.8364250757404,0.0,2870.8364250757404,0.0,-916.1710039827932,0.0,916.1710039827932
refrigeration,test_utility_1,test_utility_2,multifamily_li,13,0.0,-6527.060071292311,0.0,6527.060071292311,0.0,-2989.025145307946,0.0,2989.025145307946,0.0,-961.8065655247418,0.0,961.8065655247418
refrigeration,test_utility_1,test_utility_2,multifamily_li,14,0.0,-6639.216726076926,0.0,6639.216726076926,0.0,-3088.6731068165764,0.0,3088.6731068165764,0.0,-1000.4148808005957,0.0,1000.4148808005957
refrigeration,test_utility_1,test_utility_2,multifamily_li,15,0.0,-6732.680605064104,0.0,6732.680605064104,0.0,-3172.469217466318,0.0,3172.469217466318,0.0,-1032.9665482267483,0.0,1032.9665482267483
refrigeration,test_utility_1,test_utility_2,multifamily_li,16,0.0,-6810.567170886754,0.0,6810.567170886754,0.0,-3242.7933229220116,0.0,3242.7933229220116,0.0,-1060.3399443723304,0.0,1060.3399443723304
refrigeration,test_utility_1,test_utility_2,multifamily_li,17,0.0,-6875.472642405629,0.0,6875.472642405629,0.0,-3301.7194994568395,0.0,3301.7194994568395,0.0,-1083.312485487857,0.0,1083.312485487857
refrigeration,test_utility_1,test_utility_2,multifamily_li,18,0.0,-6929.560535338024,0.0,6929.560535338024,0.0,-3351.035513379406,0.0,3351.035513379406,0.0,-1102.561703155901,0.0,1102.561703155901
refrigeration,test_utility_1,test_utility_2,multifamily_li,19,0.0,-6974.633779448353,0.0,6974.633779448353,0.0,-3392.269957964216,0.0,3392.269957964216,0.0,-1118.6716010372727,0.0,1118.6716010372727
refrigeration,test_utility_1,test_utility_2,single_family_li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family_li,1,0.0,-1999.4444444444443,0.0,1999.4444444444443,0.0,-79.95555555555575,0.0,79.95555555555575,0.0,-39.93333333333334,0.0,39.93333333333334
refrigeration,test_utility_1,test_utility_2,single_family_li,2,0.0,-3662.8526191772007,0.0,3662.8526191772007,0.0,-465.21533887770966,0.0,465.21533887770966,0.0,-66.00639214935808,0.0,66.00639214935813
refrigeration,test_utility_1,test_utility_2,single_family_li,3,0.0,-5048.529942307533,0.0,5048.529942307534,0.0,-993.8622229303246,0.0,993.8622229303251,0.0,-191.64964802872584,0.0,191.6496480287259
refrigeration,test_utility_1,test_utility_2,single_family_li,4,0.0,-6203.0143176157135,0.0,6203.0143176157135,0.0,-1569.8726455112392,0.0,1569.8726455112403,0.0,-364.05401518494364,0.0,364.05401518494375
refrigeration,test_utility_1,test_utility_2,single_family_li,5,0.0,-7164.860571290791,0.0,7164.860571290792,0.0,-2138.298274591386,0.0,2138.298274591387,0.0,-551.9041724565379,0.0,551.9041724565384
refrigeration,test_utility_1,test_utility_2,single_family_li,6,0.0,-7966.193940595366,0.0,7966.193940595367,0.0,-2669.682293351291,0.0,2669.6822933512917,0.0,-737.2805360206935,0.0,737.2805360206938
refrigeration,test_utility_1,test_utility_2,single_family_li,7,0.0,-8633.792589059849,0.0,8633.792589059849,0.0,-3150.1417846689264,0.0,3150.141784668927,0.0,-910.57672302183,0.0,910.5767230218303
refrigeration,test_utility_1,test_utility_2,single_family_li,8,0.0,-9189.97245298043,0.0,9189.97245298043,0.0,-3575.07227054189,0.0,3575.0722705418907,0.0,-1067.2652598275224,0.0,1067.2652598275229
refrigeration,test_utility_1,test_utility_2,single_family_li,9,0.0,-9653.327670046023,0.0,9653.327670046025,0.0,-3945.184458132182,0.0,3945.184458132183,0.0,-1205.8445432602161,0.0,1205.8445432602166
refrigeration,test_utility_1,test_utility_2,single_family_li,10,0.0,-10039.350006815224,0.0,10039.350006815226,0.0,-4264.039732790347,0.0,4264.039732790348,0.0,-1326.5463574703906,0.0,1326.546357470391
refrigeration,test_utility_1,test_utility_2,single_family_li,11,0.0,-10360.946011200915,0.0,10360.946011200915,0.0,-4536.544104973294,0.0,4536.544104973295,0.0,-1430.5321516946542,0.0,1430.5321516946542
refrigeration,test_utility_1,test_utility_2,single_family_li,12,0.0,-10628.868263254371,0.0,10628.868263254373,0.0,-4768.050952134489,0.0,4768.05095213449,0.0,-1519.401885787418,0.0,1519.4018857874185
refrigeration,test_utility_1,test_utility_2,single_family_li,13,0.0,-10852.074794573697,0.0,10852.0747945737,0.0,-4963.846972914727,0.0,4963.846972914727,0.0,-1594.9014154104198,0.0,1594.90141541042
refrigeration,test_utility_1,test_utility_2,single_family_li,14,0.0,-11038.028570284756,0.0,11038.02857028476,0.0,-5128.876401069451,0.0,5128.876401069452,0.0,-1658.7548506084072,0.0,1658.7548506084074
refrigeration,test_utility_1,test_utility_2,single_family_li,15,0.0,-11192.947004559055,0.0,11192.947004559059,0.0,-5267.610811486587,0.0,5267.610811486589,0.0,-1712.5746159551836,0.0,1712.574615955184
refrigeration,test_utility_1,test_utility_2,single_family_li,16,0.0,-11322.009837992575,0.0,11322.00983799258,0.0,-5384.005670263148,0.0,5384.00567026315,0.0,-1757.8189914404584,0.0,1757.818991440459
refrigeration,test_utility_1,test_utility_2,single_family_li,17,0.0,-11429.532322485504,0.0,11429.53232248551,0.0,-5481.506590199783,0.0,5481.506590199786,0.0,-1795.7779424968992,0.0,1795.7779424968999
refrigeration,test_utility_1,test_utility_2,single_family_li,18,0.0,-11519.109502503012,0.0,11519.109502503017,0.0,-5563.082263574018,0.0,5563.0822635740205,0.0,-1827.5751600603385,0.0,1827.5751600603394
refrigeration,test_utility_1,test_utility_2,single_family_li,19,0.0,-11593.736416265754,0.0,11593.73641626576,0.0,-5631.2699997874115,0.0,5631.269999787415,0.0,-1854.1788006807217,0.0,1854.1788006807228
refrigeration,none,test_utility_1,multifamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,single_family,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily_li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily_li,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_1,multifamily_li,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
