competition_group,electric_utility,gas_utility,building_type,time,total_stock,ret_er_stock,remaining_stock,rob_stock,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock,ret_er_below_baseline_flow,ret_er_baseline_flow,ret_er_efficient_flow,ret_er_top10_flow,rob_below_baseline_flow,rob_baseline_flow,rob_efficient_flow,rob_top10_flow,remaining_below_baseline_flow,remaining_baseline_flow,remaining_efficient_flow,remaining_top10_flow,remaining_baseline_flow_2,remaining_efficient_flow_2,remaining_top10_flow_2
refrigeration,test_utility_1,none,single_family_li,9,19000.0,5700.09987322499,11402.200253311868,1897.6998734631402,440.7177582018249,550.8971977522814,661.0766373027375,9749.508660055024,386.631134912579,483.2889186407238,579.9467023688683,4250.233117302819,149.08200598996692,186.35250748745864,223.62300898495027,1338.6423510007644,9.143510721014593,11.42938840126817,13.715266081521918,-34.28816520380451,175.49601626318878,219.37002032898593,263.2440243947831,-658.1100609869579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,10,19000.0,5700.099957701971,11402.200084556363,1897.6999577416632,367.1574067381804,458.9467584227257,550.7361101072706,10025.359809288188,325.8613086709259,407.32663583865735,488.79196300638864,4478.120050185999,126.07792987646265,157.5974123455783,189.1168948146939,1424.9077207049284,7.732622698251589,9.665778372814486,11.598934047377384,-28.997335118443516,149.08200598996692,186.35250748745864,223.62300898495027,-559.0575224623758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,11,19000.0,5700.099985894041,11402.2000282053,1897.6999859006569,305.8750386472458,382.3437983090574,458.81255797086874,10255.168633278128,273.9286823662739,342.41085295784234,410.89302354941066,4672.867427020515,106.26127984862075,132.82659981077595,159.39191977293106,1499.220186468329,6.517226173418521,8.146532716773152,9.775839260127782,-24.439598150319398,126.07792987646265,157.5974123455783,189.1168948146939,-472.79223703673483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,12,19000.0,5700.0999952969105,11402.200009405075,1897.6999952980138,254.82133153349727,318.5266644168717,382.23199730024595,10446.62001615446,229.81145118219996,287.26431397775,344.71717677329985,4838.307053363661,89.32638395905597,111.65797994881997,133.98957593858393,1562.726055451554,5.478573647325504,6.848217059156866,8.217860470988228,-20.54465117747077,106.26127984862075,132.82659981077595,159.39191977293106,-398.4797994323278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,13,19000.000000000004,5700.099998432121,11402.200003135578,1897.6999984323038,212.28901610170263,265.3612701271284,318.433524152554,10606.116192754193,192.50107233123987,240.6263404140499,288.7516084968598,4978.220977189971,74.94003822170026,93.67504777712536,112.41005733255037,1616.6748551009277,4.596229023643986,5.745286279554989,6.894343535466021,-17.23585883866508,89.32638395905597,111.65797994881997,133.98957593858393,-334.97393984645987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,14,19000.0,5700.099999477342,11402.200001045287,1897.6999994773732,176.8557839574053,221.06972994675675,265.283675936108,10738.990811205016,161.0546379986222,201.31829749827784,241.58195699793328,5096.145106982509,62.77336331163952,78.46670413954942,94.16004496745926,1662.299887058725,3.850021446624794,4.812526808281007,5.775032169937219,-14.437580424842963,74.94003822170026,93.67504777712536,112.41005733255037,-281.02514333137606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,15,19000.000000000004,5700.099999825776,11402.200000348446,1897.6999998257807,147.336724685762,184.17090585720263,221.0050870286431,10849.687282776838,134.61956252156554,168.27445315195698,201.92934378234827,5195.276640369905,52.51888304663054,65.6486038082882,78.7783245699458,1700.754188400916,3.2210927599724357,4.026365949965566,4.831639139958668,-12.079097849896243,62.77336331163952,78.46670413954942,94.16004496745926,-235.40011241864818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,16,19000.0,5700.099999941925,11402.200000116152,1897.699999941925,122.74470167374439,153.4308770921806,184.11705251061665,10941.907368839611,112.44177939695656,140.55222424619575,168.66266909543486,5278.4433272033375,43.89857471797808,54.873218397472606,65.8478620769671,1733.0803447495073,2.6923912504313137,3.365489063039149,4.038586875646956,-10.096467189116993,52.51888304663054,65.6486038082882,78.7783245699458,-196.9458114248646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,17,19000.0,5700.099999980643,11402.200000038718,1897.6999999806415,102.25734161737083,127.82167702171363,153.38601242605628,11018.734968973577,93.86449336023857,117.33061670029825,140.79674004035786,5348.1081498797475,36.66654208216691,45.83317760270865,54.99981312325037,1760.2004671725156,2.2488355879391264,2.8110444849239116,3.373253381908711,-8.43313345477145,43.89857471797808,54.873218397472606,65.8478620769671,-164.61965519241767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,18,19000.0,5700.0999999935475,11402.200000012905,1897.6999999935472,85.18953382155132,106.48691727693921,127.784300732327,11082.739248182088,78.32186702206772,97.90233377758467,117.48280053310157,5406.392998660794,30.608608421823508,38.26076052727939,45.912912632735264,1782.917718411709,1.877289867204766,2.346612334005968,2.815934800807156,-7.039837002017521,36.66654208216691,45.83317760270865,54.99981312325037,-137.49953280812588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,none,single_family_li,19,19000.0,5700.099999997849,11402.200000004303,1897.6999999978493,70.97051965118187,88.71314956397738,106.45577947677282,11136.06055131237,65.33031777968733,81.66289722460917,97.99547666953097,5455.111308324022,25.540257798484316,31.925322248105395,38.310386697726464,1801.924033253533,1.5664373404413539,1.9580466755516994,2.349656010662031,-5.874140026655368,30.608608421823508,38.26076052727939,45.912912632735264,-114.7822815818381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,0,60000.0,18000.0,36000.0,6000.0,7200.0,9000.0,10800.0,9000.0,3600.0,4500.0,5400.0,4500.0,1200.0,1500.0,1800.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,1,60000.0,18000.0,36000.0,6000.0,6000.0,7500.0,9000.0,13500.0,3552.0,4440.0,5328.0,4680.0,1176.0,1470.0,1764.0,1590.0,72.0,90.0,108.0,-270.0,1200.0,1500.0,1800.0,-4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,2,60000.0,17999.999999999996,36000.0,6000.0,5000.0,6250.0,7500.0,17250.0,3320.64,4150.799999999999,4980.959999999999,5547.599999999999,1160.32,1450.3999999999999,1740.4799999999998,1648.7999999999997,71.03999999999996,88.80000000000018,106.5600000000004,-266.39999999999964,1176.0,1470.0,1764.0,-4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,3,60000.0,18000.0,36000.0,5999.999999999999,4166.666666666667,5208.333333333334,6250.0,20375.0,3002.818133333333,3753.522666666666,4504.227199999999,6739.431999999999,1084.7423999999999,1355.9279999999997,1627.1135999999997,1932.2159999999997,66.41280000000006,83.01600000000008,99.61920000000009,-249.04799999999977,1160.32,1450.3999999999999,1740.4799999999998,-4351.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,4,59999.99999999999,17999.999999999996,36000.0,5999.999999999998,3472.2222222222226,4340.277777777778,5208.333333333334,22979.166666666668,2656.285624888889,3320.3570311111107,3984.4284373333326,8038.928906666665,980.9205902222221,1226.1507377777775,1471.380885333333,2321.547786666666,60.0563626666667,75.07045333333326,90.08454400000028,-225.21136000000024,1084.7423999999999,1355.9279999999997,1627.1135999999997,-4067.7839999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,5,60000.0,18000.0,36000.0,5999.999999999998,2893.518518518519,3616.8981481481487,4340.277777777778,25149.305555555555,2314.1436452977778,2892.6795566222218,3471.215467946666,9321.961330133332,867.7199707970369,1084.649963496296,1301.5799561955553,2746.0501095111103,53.12571249777784,66.40714062222241,79.68856874666653,-199.22142186666588,980.9205902222221,1226.1507377777775,1471.380885333333,-3678.452213333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,6,60000.0,18000.0,36000.0,5999.999999999999,2411.2654320987663,3014.0817901234573,3616.8981481481487,26957.754629629628,1994.1602680143012,2492.7003350178766,2991.2404020214512,10521.898994946368,755.953590797274,944.9419884965924,1133.9303861959108,3165.1740345102216,46.28287290595563,57.85359113244431,69.42430935893344,-173.56077339733383,867.7199707970369,1084.649963496296,1301.5799561955553,-3253.949890488888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,7,60000.0,17999.999999999996,36000.0,5999.999999999999,2009.3878600823052,2511.734825102881,3014.0817901234573,28464.79552469136,1704.7289471191377,2130.9111838989224,2557.093420678706,11607.266448303231,651.4256875513383,814.282109439173,977.1385313270073,3557.1536716824803,39.883205360285956,49.85400670035733,59.82480804042916,-149.56202010107336,755.953590797274,944.9419884965924,1133.9303861959108,-2834.8259654897774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,8,60000.0,18000.0,36000.0,5999.999999999999,1674.4898834019211,2093.112354252401,2511.734825102881,29720.6629372428,1448.654222131554,1810.817777664443,2172.9813331973305,12567.54666700667,556.878122725585,696.0976534069814,835.3171840883772,3911.707039779056,34.09457894238267,42.61822367797822,51.14186841357423,-127.85467103393603,651.4256875513383,814.282109439173,977.1385313270073,-2442.846328317519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,9,60000.0,18000.0,36000.0,5999.999999999999,1395.4082361682676,1744.2602952103343,2093.112354252401,30767.219114369,1225.5357390262689,1531.919673782836,1838.3036085394028,13404.24097865149,473.22704589630763,591.5338073703847,709.8405688444614,4225.3985778888455,28.973084442631034,36.21635555328885,43.45962666394644,-108.64906665986746,556.878122725585,696.0976534069814,835.3171840883772,-2088.2929602209433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,10,60000.0,18000.0,36000.0,5999.999999999999,1162.8401968068897,1453.550246008612,1744.2602952103343,31639.349261974166,1033.2513888585402,1291.5642360731752,1549.87708328781,14125.307291780473,400.3416747485811,500.4270934357264,600.5125121228716,4498.71871969282,24.510714780525404,30.638393475656812,36.76607217078799,-91.91518042696953,473.22704589630763,591.5338073703847,709.8405688444614,-1774.6014221111536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,11,60000.0,17999.999999999996,36000.0,5999.999999999999,969.0334973390748,1211.2918716738434,1453.550246008612,32366.124384978473,868.8642735220611,1086.0803419025763,1303.2964102830915,14741.758974292268,337.5287870271231,421.9109837839038,506.29318054068455,4734.2670486482875,20.66502777717085,25.83128472146359,30.997541665756216,-77.49385416439145,400.3416747485811,500.4270934357264,600.5125121228716,-1501.2812803071793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,12,59999.99999999999,17999.999999999996,36000.0,5999.999999999998,807.527914449229,1009.4098930615362,1211.2918716738434,32971.77032081539,729.1635749242589,911.4544686553237,1093.7453623863885,15265.636594034026,283.8289960172066,354.78624502150825,425.7434940258099,4935.641264935473,17.37728547044128,21.721606838051457,26.06592820566175,-65.16482051415369,337.5287870271231,421.9109837839038,506.29318054068455,-1265.7329513517116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,13,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999998,672.9399287076909,841.1749108846135,1009.4098930615362,33476.475267346155,610.9748546920539,763.7185683650674,916.462282038081,15708.844294904795,238.1934344752579,297.74179309407236,357.2901517128869,5106.7746207177815,14.583271498485146,18.22908937310649,21.874907247727833,-54.687268119319924,283.8289960172066,354.78624502150825,425.7434940258099,-1064.3587350645248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,14,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,560.7832739230757,700.9790924038446,841.1749108846135,33897.06272278846,511.32689318342375,639.1586164792797,766.9903397751356,16082.524150562158,199.5851191994043,249.48139899925536,299.37767879910643,5251.555803002233,12.219497093841028,15.274371367301342,18.329245640761656,-45.82311410190414,238.1934344752579,297.74179309407236,357.2901517128869,-893.2253792822166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,15,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,467.31939493589647,584.1492436698705,700.9790924038446,34247.55226899038,427.5307825336828,534.4134781671034,641.2961738005241,16396.759565498687,167.03345177325176,208.7918147165647,250.55017765987762,5373.624555850305,10.226537863668455,12.783172329585568,15.339806795502682,-38.34951698875739,199.5851191994043,249.48139899925536,299.37767879910643,-748.4441969977661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,16,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,389.43282911324707,486.7910363915588,584.1492436698705,34539.62689082532,357.2066770779888,446.508346347486,535.8100156169832,16660.474960957537,139.6600556276697,174.57506953458713,209.4900834415045,5476.274791396238,8.550615650673649,10.688269563342033,12.82592347601053,-32.06480869002553,167.03345177325176,208.7918147165647,250.55017765987762,-626.375444149694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,17,59999.999999999985,17999.999999999993,35999.99999999999,5999.999999999997,324.5273575943726,405.6591969929657,486.7910363915588,34783.0224090211,298.2805005431605,372.8506256789506,447.4207508147407,16881.448122963142,116.687514512143,145.85939314017875,175.03127176821448,5562.421820579461,7.144133541559768,8.93016692694971,10.716200312339652,-26.79050078084765,139.6600556276697,174.57506953458713,209.4900834415045,-523.7252086037615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,18,59999.999999999985,17999.999999999993,36000.0,5999.999999999997,270.4394646619772,338.0493308274714,405.6591969929657,34985.852007517584,248.9644866205936,311.205608275742,373.44672993089034,17066.383175172767,97.43829684409909,121.79787105512386,146.1574452661486,5634.6063868346255,5.965610010863202,7.457012513579002,8.948415016294803,-22.371037540735415,116.687514512143,145.85939314017875,175.03127176821448,-437.5781794205359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,19,59999.999999999985,17999.999999999993,36000.0,5999.999999999997,225.36622055164767,281.7077756895595,338.0493308274714,35154.87667293132,207.73004203578398,259.66255254473,311.595063053676,17221.012342365804,81.32839896272723,101.66049870340905,121.99259844409085,5695.01850388977,4.979289732411871,6.224112165514839,7.468934598617807,-18.67233649654372,97.43829684409909,121.79787105512386,146.1574452661486,-365.3936131653718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,0,100000.0,30000.0,60000.0,10000.0,12000.0,15000.0,18000.0,15000.0,6000.0,7500.0,9000.0,7500.0,2000.0,2500.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,1,100000.0,29999.666666666664,60002.666666666664,9997.666666666666,9999.444444444445,12499.305555555555,14999.166666666666,22504.75,5919.3422222222225,7399.177777777778,8879.013333333334,7802.133333333333,1959.3466666666666,2449.1833333333334,2939.02,2650.116666666667,120.0,150.0,180.0,-450.0,2000.0,2500.0,3000.0,-7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,2,100000.0,29999.88888888889,60002.55555555556,9997.555555555557,8332.407432270282,10415.50929033785,12498.611148405418,28756.02768454201,5533.262788518385,6916.5784856479795,8299.894182777576,9250.15343194495,1933.007234833309,2416.259043541636,2899.5108522499636,2748.7784249306474,118.38684444444425,147.98355555555554,177.58026666666592,-443.95066666666753,1959.3466666666666,2449.1833333333334,2939.02,-7347.549999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,3,100000.0,30000.01851851852,60002.351851851854,9997.62962962963,6943.287098597832,8679.108873247287,10414.930647896743,33965.02523210999,5003.243622665055,6254.054528331318,7504.865433997581,11237.854933524564,1806.929997847504,2258.6624973093794,2710.394996771255,3221.642137701491,110.66525577036737,138.3315697129592,165.99788365555196,-414.99470913887853,1933.007234833309,2416.259043541636,2899.5108522499636,-7248.777130624909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,4,100000.0,30000.07098765432,60002.25617283951,9997.672839506173,5785.751131488848,7232.188914361058,8678.626697233267,38305.689429756334,4425.508578718598,5531.885723398247,6638.262868077896,13404.413817459577,1633.8481194346334,2042.3101492932915,2450.77217915195,3870.742391626298,100.06487245330118,125.0810905666267,150.0973086799513,-375.2432716998792,1806.929997847504,2258.6624973093794,2710.394996771255,-6775.987491928139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,5,100000.0,30000.090020576128,60002.21965020577,9997.690329218105,4821.19141539639,6026.489269245486,7231.787123094581,41922.75184246931,3855.1957300423296,4818.994662552911,5782.793595063493,15543.106032917396,1445.1842481431058,1806.4803101788825,2167.7763722146587,4578.249398681459,88.51017157437218,110.63771446796454,132.76525736155781,-331.91314340389545,1633.8481194346334,2042.3101492932915,2450.77217915195,-6126.930447879875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,6,100000.0,30000.096622085042,60002.20670438957,9997.696673525377,4017.4363078129586,5021.7953847661975,6026.154461719434,44936.82055009098,3321.890644841932,4152.363306052414,4982.835967262897,17543.0067039278,1258.9441517606488,1573.6801897008108,1888.4162276409727,5276.656104422944,77.10391460084657,96.37989325105809,115.65587190127007,-289.1396797531743,1445.1842481431058,1806.4803101788825,2167.7763722146587,-5419.440930536646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,7,100000.0,30000.09886545496,60002.20226051669,9997.698874028345,3347.6775959828624,4184.596994978578,5021.5163939742915,47448.41127558096,2839.5590688551656,3549.448836068956,4259.338603282747,19351.75235724809,1084.7892281653617,1355.9865352067018,1627.1838422480419,5929.739268408241,66.43781289683875,83.04726612104832,99.65671934525835,-249.1417983631436,1258.9441517606488,1573.6801897008108,1888.4162276409727,-4721.040569102433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,8,99999.99999999999,30000.099620389417,60002.20075779225,9997.69962181832,2789.576343708339,3486.970429635424,4184.364515562507,49541.28946888598,2412.8567365344697,3016.0709206680863,3619.2851048017033,20951.886858385158,927.2801004130368,1159.1001255162957,1390.920150619555,6520.399245269431,56.791181377103385,70.988976721379,85.18677206565462,-212.966930164137,1084.7892281653617,1355.9865352067018,1627.1838422480419,-4067.9596056201044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,9,99999.99999999999,30000.099873224983,60002.200253311865,9997.699873463138,2324.517805033394,2905.647256291742,3486.776707550089,51285.25848443664,2041.102314081872,2551.377892602339,3061.653471122807,22345.966195417965,787.9371348512876,984.9214185641092,1181.9057022769312,7042.9356177708105,48.25713473068936,60.3214184133617,72.38570209603404,-180.96425524008373,927.2801004130368,1159.1001255162957,1390.920150619555,-3477.3003765488884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,10,99999.99999999999,30000.09995770197,60002.20008455636,9997.699957741661,1936.9905534592413,2421.2381918240512,2905.4858301888603,52738.48550908421,1720.7485999326693,2150.9357499158364,2581.122899899003,23547.292707954457,666.5378366435588,833.1722958044481,999.8067549653379,7498.183070328316,40.82204628163754,51.02755785204681,61.23306942245608,-153.08267355613862,787.9371348512876,984.9214185641092,1181.9057022769312,-2954.7642556923274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,11,99999.99999999999,30000.099985894034,60002.2000282053,9997.699985900654,1614.0691183633423,2017.5863979541778,2421.1036775450125,53949.440834342764,1446.8933960573706,1808.616745071713,2170.3400940860547,24574.249750678897,561.9238395325366,702.4047994156707,842.8857592988045,7890.485587653643,34.4149719986533,43.01871499831668,51.62245799798029,-129.05614499494914,666.5378366435588,833.1722958044481,999.8067549653379,-2499.516887413345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,12,100000.0,30000.099995296907,60002.200009405075,9997.699995298011,1344.9828726327817,1681.228590790977,2017.4743089491717,54958.51423703214,1214.1802831885407,1517.7253539856756,1821.2704247828099,25446.92393333988,472.4942926229299,590.6178657786623,708.7414389343944,8225.846397962025,28.937867921147472,36.17233490143417,43.406801881721094,-108.51700470430296,561.9238395325366,702.4047994156707,842.8857592988045,-2107.2143982470106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,13,99999.99999999999,30000.099998432113,60002.20000313557,9997.699998432301,1120.756792317428,1400.9459903967852,1681.1351884761418,55799.36203194522,1017.315217836658,1271.6440222958227,1525.9728267549865,26185.167931544645,396.500015540323,495.62501942540365,594.7500233104842,8510.82494015609,24.283605663770913,30.354507079713585,36.42540849565626,-91.06352123913894,472.4942926229299,590.6178657786623,708.7414389343944,-1771.8535973359867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,14,100000.0,30000.099999477337,60002.20000104528,9997.69999947737,933.9121063057567,1167.3901328821958,1400.8681594586349,56500.029602398696,851.3441381014466,1064.1801726268081,1277.016207152169,26807.559481596913,332.21219720549567,415.26524650686963,498.3182958082433,8751.904259956762,20.346304356733185,25.432880445916453,30.519456535099835,-76.29864133775118,396.500015540323,495.62501942540365,594.7500233104842,-1486.8750582762113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,15,100000.0,30000.099999825772,60002.20000034845,9997.699999825778,778.2168515802547,972.7710644753184,1167.325277370382,57083.88680692249,711.7844264729093,889.7305330911364,1067.6766397093636,27330.908400552362,278.0130501715497,347.51631271443705,417.0195752573243,8955.151061682467,17.02688276202889,21.283603452536227,25.540324143043335,-63.85081035760959,332.21219720549567,415.26524650686963,498.3182958082433,-1245.7957395206085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,16,100000.0,30000.09999994192,60002.20000011615,9997.699999941922,648.4780141453778,810.5975176817224,972.7170212180667,57570.40744707098,594.6692198134473,743.3365247668089,892.0038297201706,27770.09042564149,232.43874082417338,290.54842603021666,348.65811123625997,9126.054721851273,14.23568852945823,17.79461066182273,21.35353279418723,-53.38383198546944,278.0130501715497,347.51631271443705,417.0195752573243,-1042.5489381433108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,17,99999.99999999997,30000.099999980634,60002.200000038705,9997.69999998064,540.3683227573564,675.4604034466956,810.5524841360348,57975.81878969862,496.5417160001625,620.6771450002032,744.8125740002436,28138.068564980025,194.19385915096626,242.74232393870776,291.29078872644925,9269.473028164515,11.89338439626897,14.866730495336128,17.8400765944034,-44.60019148600986,232.43874082417338,290.54842603021666,348.65811123625997,-871.6452780906493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,18,100000.0,30000.09999999354,60002.200000012905,9997.699999993545,450.28191838457224,562.8523979807154,675.4228775768585,58313.642806070755,414.4225901735659,518.0282377169574,621.6338852603487,28446.01528684267,162.1495595312031,202.68694941400392,243.22433929680463,9389.639151751533,9.930834320003271,12.413542900004018,14.896251480004821,-37.24062870001217,194.19385915096626,242.74232393870776,291.29078872644925,-728.2269718161242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,19,100000.0,30000.099999997845,60002.2000000043,9997.699999997847,375.2140854398934,469.01760679986677,562.8211281598401,58595.1471796047,345.7646566348492,432.20582079356154,518.6469849522738,28703.48253761716,135.33292025840993,169.16615032301243,202.99938038761488,9490.20154902881,8.288451803471332,10.360564754339123,12.43267770520697,-31.081694263019017,162.1495595312031,202.68694941400392,243.22433929680463,-608.0608482420121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,0,12000.0,3600.0,7200.0,1200.0,1440.0,1800.0,2160.0,1800.0,720.0,900.0,1080.0,900.0,240.0,300.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,1,12000.0,3600.0,7200.0,1200.0,1200.0,1500.0,1800.0,2700.0,710.4,888.0,1065.6,936.0,235.2,294.0,352.8,318.0,14.399999999999977,18.0,21.59999999999991,-54.0,240.0,300.0,360.0,-900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,2,12000.0,3600.0,7200.0,1200.0,1000.0,1250.0,1500.0,3450.0,664.1279999999999,830.16,996.192,1109.52,232.064,290.08,348.096,329.76,14.20799999999997,17.75999999999999,21.311999999999898,-53.27999999999997,235.2,294.0,352.8,-882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,3,12000.0,3599.9999999999995,7200.0,1199.9999999999998,833.3333333333334,1041.6666666666667,1250.0,4075.0,600.5636266666666,750.7045333333333,900.8454399999999,1347.8863999999999,216.94847999999996,271.18559999999997,325.42271999999997,386.4432,13.28255999999999,16.603200000000015,19.92384000000004,-49.809600000000046,232.064,290.08,348.096,-870.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,4,12000.0,3599.999999999999,7200.0,1199.9999999999998,694.4444444444445,868.0555555555557,1041.6666666666667,4595.833333333333,531.2571249777777,664.0714062222222,796.8856874666665,1607.785781333333,196.1841180444444,245.23014755555553,294.2761770666666,464.30955733333326,12.01127253333334,15.014090666666675,18.01690880000001,-45.04227199999991,216.94847999999996,271.18559999999997,325.42271999999997,-813.5567999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,5,12000.0,3599.999999999999,7200.0,1199.9999999999998,578.7037037037037,723.3796296296298,868.0555555555557,5029.86111111111,462.8287290595555,578.5359113244444,694.2430935893332,1864.3922660266662,173.5439941594074,216.92999269925923,260.31599123911104,549.210021902222,10.625142499555523,13.28142812444446,15.937713749333284,-39.84428437333327,196.1841180444444,245.23014755555553,294.2761770666666,-735.6904426666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
