competition_group,electric_utility,gas_utility,building_type,time,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,none,test_utility_1,single_family_li,1,0.0,-2500.0,2500.0,0.0,0.0,-100.0,100.0,0.0,0.0,-50.0,50.0,0.0
refrigeration,none,test_utility_1,single_family_li,2,0.0,-4583.333333333333,4583.333333333334,0.0,0.0,-582.0000000000002,582.0,0.0,0.0,-82.66666666666674,82.66666666666663,0.0
refrigeration,none,test_utility_1,single_family_li,3,0.0,-6319.444444444445,6319.444444444446,0.0,0.0,-1244.1288888888887,1244.128888888889,0.0,0.0,-240.12,240.12,0.0
refrigeration,none,test_utility_1,single_family_li,4,0.0,-7766.203703703703,7766.203703703706,0.0,0.0,-1966.0716148148147,1966.071614814815,0.0,0.0,-456.415437037037,456.415437037037,0.0
refrigeration,none,test_utility_1,single_family_li,5,0.0,-8971.836419753085,8971.836419753088,0.0,0.0,-2678.8674056296286,2678.86740562963,0.0,0.0,-692.250060839506,692.2500608395062,0.0
refrigeration,none,test_utility_1,single_family_li,6,0.0,-9976.530349794239,9976.53034979424,0.0,0.0,-3345.499441636871,3345.4994416368727,0.0,0.0,-925.0966858390119,925.0966858390123,0.0
refrigeration,none,test_utility_1,single_family_li,7,0.0,-10813.7752914952,10813.775291495202,0.0,0.0,-3948.4813601684623,3948.4813601684637,0.0,0.0,-1142.863150934711,1142.8631509347117,0.0
refrigeration,none,test_utility_1,single_family_li,8,0.0,-11511.479409579333,11511.479409579335,0.0,0.0,-4481.970370559262,4481.970370559263,0.0,0.0,-1339.8372443216977,1339.837244321698,0.0
refrigeration,none,test_utility_1,single_family_li,9,0.0,-12092.899507982776,12092.89950798278,0.0,0.0,-4946.8005436952735,4946.8005436952735,0.0,0.0,-1514.110321049359,1514.110321049359,0.0
refrigeration,none,test_utility_1,single_family_li,10,0.0,-12577.416256652315,12577.416256652315,0.0,0.0,-5347.392939878041,5347.392939878043,0.0,0.0,-1665.9548442737894,1665.9548442737896,0.0
refrigeration,none,test_utility_1,single_family_li,11,0.0,-12981.180213876929,12981.18021387693,0.0,0.0,-5689.866096829039,5689.8660968290405,0.0,0.0,-1796.8150270268266,1796.8150270268272,0.0
refrigeration,none,test_utility_1,single_family_li,12,0.0,-13317.650178230775,13317.650178230775,0.0,0.0,-5980.909218907793,5980.909218907795,0.0,0.0,-1908.6895916308192,1908.6895916308197,0.0
refrigeration,none,test_utility_1,single_family_li,13,0.0,-13598.041815192311,13598.041815192313,0.0,0.0,-6227.135719391554,6227.135719391555,0.0,0.0,-2003.7636781765457,2003.7636781765461,0.0
refrigeration,none,test_utility_1,single_family_li,14,0.0,-13831.701512660258,13831.70151266026,0.0,0.0,-6434.735639201201,6434.735639201201,0.0,0.0,-2084.1976683345742,2084.1976683345742,0.0
